FIPS,State,County,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,SODATAX_STORES11,SODATAX_VENDM11,CHIPSTAX_STORES11,CHIPSTAX_VENDM11,FOOD_TAX11
30095,MT,Stillwater,0.9400685,1.079599,0.8055444,0,0,0,0,0
30097,MT,Sweet Grass,0.9400685,1.079599,0.8055444,0,0,0,0,0
30099,MT,Teton,0.9400685,1.079599,0.8055444,0,0,0,0,0
30101,MT,Toole,0.9400685,1.079599,0.8055444,0,0,0,0,0
30103,MT,Treasure,0.9400685,1.079599,0.8055444,0,0,0,0,0
30105,MT,Valley,0.9400685,1.079599,0.8055444,0,0,0,0,0
30107,MT,Wheatland,0.9400685,1.079599,0.8055444,0,0,0,0,0
30109,MT,Wibaux,0.9400685,1.079599,0.8055444,0,0,0,0,0
30111,MT,Yellowstone,0.9400685,1.079599,0.8055444,0,0,0,0,0
30113,MT,Yellowstone National Park,,,,,,,,
31001,NE,Adams,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31003,NE,Antelope,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31005,NE,Arthur,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31007,NE,Banner,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31009,NE,Blaine,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31011,NE,Boone,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31013,NE,Box Butte,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31015,NE,Boyd,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31017,NE,Brown,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31019,NE,Buffalo,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31021,NE,Burt,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31023,NE,Butler,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31025,NE,Cass,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31027,NE,Cedar,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31029,NE,Chase,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31031,NE,Cherry,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31033,NE,Cheyenne,0.7460754,0.9951802,0.6935429,0,5.5,0,5.5,0
31035,NE,Clay,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31037,NE,Colfax,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31039,NE,Cuming,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31041,NE,Custer,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31043,NE,Dakota,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31045,NE,Dawes,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31047,NE,Dawson,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31049,NE,Deuel,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31051,NE,Dixon,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31053,NE,Dodge,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31055,NE,Douglas,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31057,NE,Dundy,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31059,NE,Fillmore,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31061,NE,Franklin,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31063,NE,Frontier,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31065,NE,Furnas,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31067,NE,Gage,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31069,NE,Garden,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31071,NE,Garfield,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31073,NE,Gosper,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31075,NE,Grant,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31077,NE,Greeley,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31079,NE,Hall,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31081,NE,Hamilton,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31083,NE,Harlan,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31085,NE,Hayes,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31087,NE,Hitchcock,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31089,NE,Holt,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31091,NE,Hooker,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31093,NE,Howard,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31095,NE,Jefferson,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31097,NE,Johnson,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31099,NE,Kearney,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31101,NE,Keith,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31103,NE,Keya Paha,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31105,NE,Kimball,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31107,NE,Knox,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31109,NE,Lancaster,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31111,NE,Lincoln,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31113,NE,Logan,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31115,NE,Loup,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31117,NE,McPherson,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31119,NE,Madison,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31121,NE,Merrick,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31123,NE,Morrill,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31125,NE,Nance,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31127,NE,Nemaha,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31129,NE,Nuckolls,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31131,NE,Otoe,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31133,NE,Pawnee,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31135,NE,Perkins,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31137,NE,Phelps,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31139,NE,Pierce,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31141,NE,Platte,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31143,NE,Polk,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31145,NE,Red Willow,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31147,NE,Richardson,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31149,NE,Rock,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31151,NE,Saline,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31153,NE,Sarpy,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31155,NE,Saunders,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31157,NE,Scotts Bluff,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31159,NE,Seward,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31161,NE,Sheridan,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31163,NE,Sherman,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31165,NE,Sioux,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31167,NE,Stanton,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31169,NE,Thayer,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31171,NE,Thomas,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31173,NE,Thurston,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31175,NE,Valley,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31177,NE,Washington,0.873642,0.9790413,0.8255146,0,5.5,0,5.5,0
31179,NE,Wayne,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31181,NE,Webster,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31183,NE,Wheeler,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
31185,NE,York,0.9485941,1.038527,0.8449965,0,5.5,0,5.5,0
32001,NV,Churchill,0.9400685,1.079599,0.8055444,0,0,0,0,0
32003,NV,Clark,0.9400685,1.079599,0.8055444,0,0,0,0,0
32005,NV,Douglas,0.9400685,1.079599,0.8055444,0,0,0,0,0
32007,NV,Elko,0.7219861,1.008887,0.6620317,0,0,0,0,0
32009,NV,Esmeralda,0.9400685,1.079599,0.8055444,0,0,0,0,0
32011,NV,Eureka,0.9400685,1.079599,0.8055444,0,0,0,0,0
32013,NV,Humboldt,0.9400685,1.079599,0.8055444,0,0,0,0,0
32015,NV,Lander,0.9400685,1.079599,0.8055444,0,0,0,0,0
32017,NV,Lincoln,0.9400685,1.079599,0.8055444,0,0,0,0,0
32019,NV,Lyon,0.9400685,1.079599,0.8055444,0,0,0,0,0
32021,NV,Mineral,0.9400685,1.079599,0.8055444,0,0,0,0,0
32023,NV,Nye,0.9400685,1.079599,0.8055444,0,0,0,0,0
32027,NV,Pershing,0.9400685,1.079599,0.8055444,0,0,0,0,0
32029,NV,Storey,0.9400685,1.079599,0.8055444,0,0,0,0,0
32031,NV,Washoe,0.9400685,1.079599,0.8055444,0,0,0,0,0
32033,NV,White Pine,0.7219861,1.008887,0.6620317,0,0,0,0,0
32510,NV,Carson City,0.9400685,1.079599,0.8055444,0,0,0,0,0
33001,NH,Belknap,1.128062,1.03123,1.011974,0,0,0,0,0
33003,NH,Carroll,1.128062,1.03123,1.011974,0,0,0,0,0
33005,NH,Cheshire,1.084805,0.9302243,1.078838,0,0,0,0,0
33007,NH,Coos,1.128062,1.03123,1.011974,0,0,0,0,0
33009,NH,Grafton,1.128062,1.03123,1.011974,0,0,0,0,0
33011,NH,Hillsborough,1.084805,0.9302243,1.078838,0,0,0,0,0
33013,NH,Merrimack,1.084805,0.9302243,1.078838,0,0,0,0,0
33015,NH,Rockingham,1.084805,0.9302243,1.078838,0,0,0,0,0
33017,NH,Strafford,1.084805,0.9302243,1.078838,0,0,0,0,0
33019,NH,Sullivan,1.128062,1.03123,1.011974,0,0,0,0,0
34001,NJ,Atlantic,1.147299,0.9556472,1.110635,7,7,0,7,0
34003,NJ,Bergen,1.217211,0.9060665,1.242792,7,7,0,7,0
34005,NJ,Burlington,1.147299,0.9556472,1.110635,7,7,0,7,0
34007,NJ,Camden,1.147299,0.9556472,1.110635,7,7,0,7,0
34009,NJ,Cape May,1.147299,0.9556472,1.110635,7,7,0,7,0
34011,NJ,Cumberland,1.147299,0.9556472,1.110635,7,7,0,7,0
34013,NJ,Essex,1.217211,0.9060665,1.242792,7,7,0,7,0
34015,NJ,Gloucester,1.147299,0.9556472,1.110635,7,7,0,7,0
34017,NJ,Hudson,1.217211,0.9060665,1.242792,7,7,0,7,0
34019,NJ,Hunterdon,1.217211,0.9060665,1.242792,7,7,0,7,0
34021,NJ,Mercer,1.147299,0.9556472,1.110635,7,7,0,7,0
34023,NJ,Middlesex,1.217211,0.9060665,1.242792,7,7,0,7,0
34025,NJ,Monmouth,1.217211,0.9060665,1.242792,7,7,0,7,0
34027,NJ,Morris,1.217211,0.9060665,1.242792,7,7,0,7,0
34029,NJ,Ocean,1.217211,0.9060665,1.242792,7,7,0,7,0
34031,NJ,Passaic,1.217211,0.9060665,1.242792,7,7,0,7,0
34033,NJ,Salem,1.147299,0.9556472,1.110635,7,7,0,7,0
34035,NJ,Somerset,1.217211,0.9060665,1.242792,7,7,0,7,0
34037,NJ,Sussex,1.217211,0.9060665,1.242792,7,7,0,7,0
34039,NJ,Union,1.217211,0.9060665,1.242792,7,7,0,7,0
34041,NJ,Warren,1.147299,0.9556472,1.110635,7,7,0,7,0
35001,NM,Bernalillo,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35003,NM,Catron,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35005,NM,Chaves,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35006,NM,Cibola,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35007,NM,Colfax,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35009,NM,Curry,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35011,NM,De Baca,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35013,NM,Dona Ana,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35015,NM,Eddy,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35017,NM,Grant,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35019,NM,Guadalupe,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35021,NM,Harding,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35023,NM,Hidalgo,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35025,NM,Lea,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35027,NM,Lincoln,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35028,NM,Los Alamos,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35029,NM,Luna,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35031,NM,McKinley,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35033,NM,Mora,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35035,NM,Otero,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35037,NM,Quay,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35039,NM,Rio Arriba,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35041,NM,Roosevelt,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35043,NM,Sandoval,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35045,NM,San Juan,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35047,NM,San Miguel,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35049,NM,Santa Fe,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35051,NM,Sierra,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35053,NM,Socorro,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35055,NM,Taos,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35057,NM,Torrance,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35059,NM,Union,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
35061,NM,Valencia,0.9400685,1.079599,0.8055444,0,5.125,0,5.125,0
36001,NY,Albany,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36003,NY,Allegany,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36005,NY,Bronx,1.395075,1.066245,1.21041,4,4,0,4,0
36007,NY,Broome,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36009,NY,Cattaraugus,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36011,NY,Cayuga,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36013,NY,Chautauqua,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36015,NY,Chemung,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36017,NY,Chenango,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36019,NY,Clinton,1.021851,0.9658346,0.9787617,4,4,0,4,0
36021,NY,Columbia,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36023,NY,Cortland,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36025,NY,Delaware,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36027,NY,Dutchess,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36029,NY,Erie,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36031,NY,Essex,1.021851,0.9658346,0.9787617,4,4,0,4,0
36033,NY,Franklin,1.021851,0.9658346,0.9787617,4,4,0,4,0
36035,NY,Fulton,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36037,NY,Genesee,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36039,NY,Greene,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36041,NY,Hamilton,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36043,NY,Herkimer,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36045,NY,Jefferson,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36047,NY,Kings,1.395075,1.066245,1.21041,4,4,0,4,0
36049,NY,Lewis,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36051,NY,Livingston,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36053,NY,Madison,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36055,NY,Monroe,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36057,NY,Montgomery,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36059,NY,Nassau,1.217211,0.9060665,1.242792,4,4,0,4,0
36061,NY,New York,1.395075,1.066245,1.21041,4,4,0,4,0
36063,NY,Niagara,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36065,NY,Oneida,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36067,NY,Onondaga,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36069,NY,Ontario,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36071,NY,Orange,1.217211,0.9060665,1.242792,4,4,0,4,0
36073,NY,Orleans,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36075,NY,Oswego,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36077,NY,Otsego,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36079,NY,Putnam,1.217211,0.9060665,1.242792,4,4,0,4,0
36081,NY,Queens,1.395075,1.066245,1.21041,4,4,0,4,0
36083,NY,Rensselaer,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36085,NY,Richmond,1.395075,1.066245,1.21041,4,4,0,4,0
36087,NY,Rockland,1.217211,0.9060665,1.242792,4,4,0,4,0
36089,NY,St. Lawrence,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36091,NY,Saratoga,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36093,NY,Schenectady,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36095,NY,Schoharie,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36097,NY,Schuyler,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36099,NY,Seneca,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36101,NY,Steuben,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36103,NY,Suffolk,1.217211,0.9060665,1.242792,4,4,0,4,0
36105,NY,Sullivan,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36107,NY,Tioga,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36109,NY,Tompkins,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36111,NY,Ulster,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36113,NY,Warren,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36115,NY,Washington,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36117,NY,Wayne,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36119,NY,Westchester,1.217211,0.9060665,1.242792,4,4,0,4,0
36121,NY,Wyoming,0.8691747,0.9561967,0.8409151,4,4,0,4,0
36123,NY,Yates,0.8691747,0.9561967,0.8409151,4,4,0,4,0
37001,NC,Alamance,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37003,NC,Alexander,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37005,NC,Alleghany,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37007,NC,Anson,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37009,NC,Ashe,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37011,NC,Avery,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37013,NC,Beaufort,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37015,NC,Bertie,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37017,NC,Bladen,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37019,NC,Brunswick,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37021,NC,Buncombe,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37023,NC,Burke,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37025,NC,Cabarrus,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37027,NC,Caldwell,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37029,NC,Camden,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37031,NC,Carteret,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37033,NC,Caswell,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37035,NC,Catawba,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37037,NC,Chatham,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37039,NC,Cherokee,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37041,NC,Chowan,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37043,NC,Clay,0.8567245,0.9908802,0.799857,5.75,5.75,0,5.75,0
37045,NC,Cleveland,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37047,NC,Columbus,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37049,NC,Craven,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37051,NC,Cumberland,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37053,NC,Currituck,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37055,NC,Dare,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37057,NC,Davidson,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37059,NC,Davie,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37061,NC,Duplin,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37063,NC,Durham,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37065,NC,Edgecombe,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37067,NC,Forsyth,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37069,NC,Franklin,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37071,NC,Gaston,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37073,NC,Gates,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37075,NC,Graham,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37077,NC,Granville,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37079,NC,Greene,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37081,NC,Guilford,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37083,NC,Halifax,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37085,NC,Harnett,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37087,NC,Haywood,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37089,NC,Henderson,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37091,NC,Hertford,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37093,NC,Hoke,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37095,NC,Hyde,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37097,NC,Iredell,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37099,NC,Jackson,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37101,NC,Johnston,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37103,NC,Jones,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37105,NC,Lee,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37107,NC,Lenoir,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37109,NC,Lincoln,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37111,NC,McDowell,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37113,NC,Macon,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37115,NC,Madison,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37117,NC,Martin,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37119,NC,Mecklenburg,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37121,NC,Mitchell,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37123,NC,Montgomery,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37125,NC,Moore,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37127,NC,Nash,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37129,NC,New Hanover,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37131,NC,Northampton,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37133,NC,Onslow,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37135,NC,Orange,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37137,NC,Pamlico,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37139,NC,Pasquotank,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37141,NC,Pender,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37143,NC,Perquimans,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37145,NC,Person,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37147,NC,Pitt,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37149,NC,Polk,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37151,NC,Randolph,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37153,NC,Richmond,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37155,NC,Robeson,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37157,NC,Rockingham,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37159,NC,Rowan,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37161,NC,Rutherford,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37163,NC,Sampson,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37165,NC,Scotland,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37167,NC,Stanly,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37169,NC,Stokes,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37171,NC,Surry,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37173,NC,Swain,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37175,NC,Transylvania,1.082025,0.9486629,1.055159,5.75,5.75,0,5.75,0
37177,NC,Tyrrell,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37179,NC,Union,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37181,NC,Vance,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37183,NC,Wake,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
37185,NC,Warren,1.062503,0.9009972,1.090935,5.75,5.75,0,5.75,0
