FIPS,State,County,LACCESS_POP10,PCT_LACCESS_POP10,LACCESS_LOWI10,PCT_LACCESS_LOWI10,LACCESS_CHILD10,PCT_LACCESS_CHILD10,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,LACCESS_HHNV10,PCT_LACCESS_HHNV10
13295,GA,Walker,17466.90887,25.4041958,7193.241437,10.46198359,4221.649998,6.140045957,2725.669423,3.964264097,812.1570203,3.065090464
13297,GA,Walton,15470.3864,18.4681339,5772.789292,6.8914016,4401.764875,5.254709286,1520.749973,1.815430682,680.1527753,2.299133878
13299,GA,Ware,13610.32349,37.48161349,5127.913745,14.12181578,2884.760159,7.944371445,2235.609311,6.156668075,393.8732677,2.884673119
13301,GA,Warren,86.46048015,1.482010287,45.82160994,0.785423551,15.74728201,0.269922558,15.92580083,0.27298253,191.8514721,8.28732061
13303,GA,Washington,5635.440627,26.59857756,3329.355743,15.71414425,956.9479661,4.51667516,757.4971365,3.575292097,374.8699393,4.967138456
13305,GA,Wayne,8513.120304,28.28373137,3819.936724,12.69124132,2228.519436,7.403965036,1122.452241,3.729201108,422.4704477,3.99990956
13307,GA,Webster,55.97534727,1.999833772,32.65853431,1.166792937,15.88932952,0.567678797,4.558356245,0.1628566,91.01482323,8.133585633
13309,GA,Wheeler,11.99815482,0.16167841,3.85905571,0.052001829,2.831667454,0.038157492,4.361145863,0.058767631,78.71519354,3.657769217
13311,GA,White,0,0,0,0,0,0,0,0,362.368296,3.403797633
13313,GA,Whitfield,27692.97624,26.99146799,12590.05577,12.27112912,8496.025931,8.280807738,2579.647585,2.514300904,668.1824293,1.8993247
13315,GA,Wilcox,68.68102985,0.742096487,33.62316631,0.363297313,17.34682884,0.18743197,11.79664955,0.127462448,253.9276792,8.783385651
13317,GA,Wilkes,3240.501699,30.59097233,1763.726648,16.64992587,700.1111099,6.609186348,612.4209225,5.781373761,432.0162423,10.13408966
13319,GA,Wilkinson,2020.300741,21.12622337,1012.23643,10.58492555,394.2935007,4.123115138,380.8804098,3.982854855,230.6968581,6.292876653
13321,GA,Worth,2450.174229,11.30206296,1380.759092,6.36910878,636.3779488,2.935458042,344.7809373,1.590391334,299.6610523,3.648174486
15001,HI,Hawaii,68848.71146,37.19963446,19955.11881,10.78194653,15879.20615,8.579690917,10263.86739,5.545668279,1770.37865,2.638575549
15003,HI,Honolulu,189030.4397,19.83099575,38218.37713,4.009452,47810.37007,5.015738457,25629.89981,2.688807343,3266.381262,1.050124663
15005,HI,Kalawao,0,0,0,0,0,0,0,0,0,0
15007,HI,Kauai,28205.32913,42.04040651,6898.309577,10.28201931,6777.860689,10.10248869,4019.692266,5.991403119,501.3882226,2.157436414
15009,HI,Maui,55754.68131,36.00932696,13498.90816,8.718310035,12904.3004,8.334280846,6658.797616,4.30060427,1260.258646,2.338749667
15901,HI,Maui + Kalawao,,,,,,,,,,
16001,ID,Ada,71883.65821,18.32060918,14982.16216,3.818424722,19405.04906,4.945662599,7722.474403,1.968186358,861.3315539,0.580236151
16003,ID,Adams,424.2091018,10.669243,163.7263572,4.117866128,64.7580866,1.628724512,107.6617271,2.707789917,24.19387024,1.384088687
16005,ID,Bannock,25193.64702,30.41278507,7152.15581,8.633802689,7013.122274,8.465966844,3025.293134,3.652015517,402.0788609,1.310471485
16007,ID,Bear Lake,1549.173696,25.87994814,540.4829389,9.029116921,385.5071853,6.440146763,323.9115053,5.411151108,33.774081,1.480669926
16009,ID,Benewah,2583.14724,27.82064879,1435.7243,15.46283576,572.8113753,6.169212443,521.2527346,5.613922828,44.70158157,1.165013854
16011,ID,Bingham,9351.751607,20.5050795,3397.112919,7.448665598,3078.928331,6.750999476,1080.760731,2.369725549,201.2781213,1.341943605
16013,ID,Blaine,6105.065189,28.56037233,1316.69125,6.159670892,1679.019559,7.854694792,507.1495921,2.372518676,41.52517501,0.470646889
16015,ID,Boise,6327.122256,90.02735139,2148.649425,30.57270098,1373.052399,19.53688673,1043.362607,14.84579691,77.94357129,2.620832928
16017,ID,Bonner,7650.769677,18.71656354,2607.259784,6.378305119,1576.519769,3.85674039,1322.774436,3.235987075,340.4754866,1.991084717
16019,ID,Bonneville,24726.61707,23.72221835,7019.524917,6.73439081,8667.771946,8.315685809,1978.520544,1.898152756,563.0275291,1.537108655
16021,ID,Boundary,2011.173722,18.3300558,1028.283789,9.371890166,509.3555039,4.642321399,339.1657236,3.091193252,67.28094427,1.521849
16023,ID,Butte,605.1645327,20.93270608,267.2970148,9.245832403,199.2062398,6.890565194,74.4831346,2.576379613,6.680208337,0.591692501
16025,ID,Camas,1116.999994,99.99999944,475.6013511,42.57845579,239.9999992,21.48612347,177.9999988,15.93554152,6.843091179,1.405152193
16027,ID,Canyon,39744.25545,21.03727733,15170.80418,8.03015206,13004.41416,6.883446782,4008.118812,2.121562124,727.0419196,1.143075781
16029,ID,Caribou,2190.203869,31.45488825,919.3387984,13.20319975,686.7597746,9.862986853,329.3571017,4.730103428,33.14563992,1.271897157
16031,ID,Cassia,5398.681334,23.52161613,2552.075925,11.11918754,1917.644505,8.35502137,678.9388142,2.958081275,79.06598182,1.031385101
16033,ID,Clark,982.0000058,100.0000006,588.9708336,59.9766633,308.0000033,31.36456245,129.0000003,13.13645624,0,0
16035,ID,Clearwater,1928.636673,22.01388737,811.0864946,9.257921409,347.4401948,3.965759557,415.7947823,4.745974001,80.8253798,2.20834371
16037,ID,Custer,959.7153483,21.97150523,370.5338602,8.482918044,159.9960822,3.662913969,178.7487658,4.092233649,19.97614311,1.031825574
16039,ID,Elmore,9310.399989,34.43449955,3358.687821,12.42210157,2627.16741,9.716574486,1016.357689,3.758997295,52.36514826,0.51642158
16041,ID,Franklin,919.1117878,7.18842318,384.7185093,3.008904343,321.4920095,2.514406456,137.8540502,1.078164009,65.92063711,1.616097992
16043,ID,Fremont,1653.859089,12.48949621,554.2889296,4.185839976,349.9731766,2.642902708,359.3899142,2.714015362,40.97721044,0.923742345
16045,ID,Gem,6154.38112,36.81070112,2292.766698,13.71353967,1510.674596,9.035675558,1233.541961,7.378084583,153.8491729,2.368732454
16047,ID,Gooding,2016.109063,13.03743574,773.0550542,4.999062689,489.8910044,3.167944933,431.9172218,2.793049805,59.90871627,1.083144391
16049,ID,Idaho,5583.991627,34.32711395,2476.352226,15.22316485,1032.200768,6.345366496,1167.822891,7.179091974,102.2217172,1.495781638
16051,ID,Jefferson,3048.075323,11.66057889,1280.549052,4.89881045,1174.894919,4.494624787,261.9802556,1.002219799,176.4306003,2.165855638
16053,ID,Jerome,4915.865613,21.97133107,2153.862774,9.626632585,1586.100096,7.089032339,574.6472622,2.568370708,157.4863594,2.088678507
16055,ID,Kootenai,34524.22543,24.9283185,10397.74176,7.507720019,8906.350939,6.430856888,5102.528865,3.684295973,461.5031412,0.85148181
16057,ID,Latah,5785.716217,15.53462629,1696.937098,4.55626973,1325.333747,3.558516129,996.5340861,2.675690275,190.5360889,1.295458858
16059,ID,Lemhi,3310.348176,41.71305666,1616.257647,20.36614979,608.544425,7.668150517,725.3838491,9.140421485,138.4332948,3.871177147
16061,ID,Lewis,1852.740893,48.48837721,721.2988749,18.87722782,375.8392022,9.836147662,362.886513,9.497160768,61.21960653,3.694605101
16063,ID,Lincoln,5074.030993,97.42763043,2123.301356,40.76999531,1665.011471,31.97026634,558.7338576,10.72837668,14.84345529,0.870583888
16065,ID,Madison,6606.62403,17.60076734,3291.102304,8.767855669,1841.244104,4.905275214,220.3520162,0.587041816,103.3890863,0.974357613
16067,ID,Minidoka,2536.023008,12.63651905,1156.005207,5.760153505,828.2913354,4.127217776,288.0811747,1.435453559,120.1201049,1.67531527
16069,ID,Nez Perce,6992.621205,17.80878952,1609.482927,4.099026938,1502.73911,3.827172062,1394.929471,3.552602754,145.6348686,0.896711216
16071,ID,Oneida,491.0323482,11.45665768,199.7537896,4.660611051,138.0903861,3.221894215,77.54455537,1.809252342,16.80663666,1.087808198
16073,ID,Owyhee,2056.337099,17.84085632,835.256118,7.246712806,495.5156565,4.299112064,349.333286,3.03082844,61.89983,1.51864156
16075,ID,Payette,5406.801263,23.89957682,1989.125385,8.792491646,1648.141098,7.285245537,772.8110559,3.416041444,145.7096943,1.763612858
16077,ID,Power,1085.1314,13.88168606,506.5827187,6.480526017,338.7010051,4.332877128,140.1691127,1.793131799,4.753791215,0.179999667
16079,ID,Shoshone,551.9504364,4.323936047,249.8447831,1.957264263,86.86995246,0.680532334,145.3903193,1.138976258,81.59752277,1.455798801
16081,ID,Teton,906.2085976,8.91060568,231.5096948,2.276398179,304.9383689,2.998410707,61.10462845,0.600832138,13.20707558,0.361738581
16083,ID,Twin Falls,7225.798587,9.356206898,3093.698279,4.005824523,2278.541179,2.95033171,705.9691896,0.914112637,208.114164,0.723623658
16085,ID,Valley,1780.027155,18.04935261,696.8413462,7.065923202,399.1910182,4.0477694,282.4517547,2.864041317,26.10665993,0.594278623
16087,ID,Washington,2132.75114,20.91342558,967.624068,9.488370936,413.2275385,4.052044896,538.6037218,5.281464227,48.8091084,1.209943193
17001,IL,Adams,10505.23266,15.6553845,2358.654003,3.514975489,2544.480562,3.791902839,1851.390906,2.759028517,346.2510307,1.264843948
17003,IL,Alexander,3858.85561,46.84214142,1724.005623,20.92747783,749.0888894,9.093091641,626.492909,7.604915138,238.3898756,7.161005577
17005,IL,Bond,2080.987933,11.71199872,680.7473529,3.831311081,494.9834984,2.785814377,334.7019571,1.883734563,154.9379513,2.410735199
17007,IL,Boone,9063.970399,16.73399871,1327.180363,2.450254525,2718.456111,5.018842631,869.6144306,1.605491425,177.8193609,0.960926025
17009,IL,Brown,1910.444209,27.53991941,829.9721004,11.96442411,28.18254645,0.406264184,36.28175688,0.523017974,51.66839702,2.461572035
17011,IL,Bureau,12482.81542,35.68761914,4276.091287,12.22508802,2866.87392,8.196220253,2436.712033,6.966413268,510.6196605,3.58028089
17013,IL,Calhoun,792.1971568,15.56685315,237.3108163,4.663211168,160.5962991,3.155753568,171.5211189,3.370428747,66.29999585,3.179855916
17015,IL,Carroll,1841.384177,11.96714225,569.079417,3.698442952,396.0811748,2.574128646,402.3794403,2.615061027,202.9325828,3.064521033
17017,IL,Cass,1467.967045,10.76064393,423.8592813,3.107017162,351.5990719,2.577327899,239.1234324,1.752847327,63.09608791,1.19726922
17019,IL,Champaign,29429.51285,14.63565073,7750.941167,3.854636274,7487.78954,3.723767805,3145.702746,1.564395814,939.2791177,1.164419659
17021,IL,Christian,3502.285529,10.06403888,892.6868318,2.565192045,552.8714947,1.588711192,467.443596,1.343228724,238.5531497,1.697283171
17023,IL,Clark,1416.865398,8.673801026,450.3350217,2.756871881,302.2242954,1.850164037,276.5893678,1.693231514,155.8047441,2.297327398
17025,IL,Clay,2133.496037,15.44332998,646.5463433,4.680031439,499.1098967,3.612811413,324.6366447,2.349885231,66.22736278,1.162495397
17027,IL,Clinton,4186.533891,11.08663177,1338.713384,3.545133691,677.3215286,1.793659045,340.5485445,0.901828676,162.7733092,1.162251404
17029,IL,Coles,7996.130084,14.8425558,3183.482288,5.909235216,1828.795202,3.394641475,1402.371639,2.603106638,503.5988596,2.346358196
17031,IL,Cook,415199.8393,7.992797225,91537.32413,1.762137653,101459.9392,1.95315278,56171.16391,1.081322006,9315.019622,0.473719897
17033,IL,Crawford,2926.971039,14.7700007,1034.204558,5.218774579,411.6205267,2.077108173,246.4440601,1.243599233,153.8314237,1.981597626
17035,IL,Cumberland,91.84574619,0.831333691,16.18737297,0.146518582,22.88196502,0.207114093,7.813761039,0.070725571,136.804702,3.1255358
17037,IL,DeKalb,26414.61017,25.11849579,12038.55053,11.44784189,5277.101696,5.018164412,1871.974462,1.780120257,1054.235149,2.73941157
17039,IL,De Witt,716.2115627,4.324687898,196.7663395,1.188130786,172.0229318,1.038723095,96.16732005,0.580685466,43.35584018,0.636556162
17041,IL,Douglas,1971.220001,9.865965972,560.5050709,2.805330685,451.5632753,2.260076453,384.3222359,1.923534714,487.6011011,6.316076439
17043,IL,DuPage,250484.9532,27.31796236,36314.3015,3.960448358,61676.51614,6.726458915,28933.77855,3.155526363,3104.513344,0.920859884
17045,IL,Edgar,6745.106506,36.3108662,2442.044938,13.14623674,1422.844754,7.659586317,1396.811948,7.519444165,226.6094842,2.890795819
17047,IL,Edwards,1243.358107,18.49959986,264.024029,3.928344428,313.9806764,4.671636311,200.7737812,2.987260544,62.64196603,2.205703029
17049,IL,Effingham,5859.604815,17.11233227,1414.392114,4.130576818,1488.088974,4.345800403,961.7539063,2.808696648,271.1069836,2.005971022
17051,IL,Fayette,7108.086061,32.10517643,2801.996612,12.65581126,1728.808413,7.808529419,1196.256038,5.403143805,236.6702869,2.847675213
17053,IL,Ford,2583.177029,18.34512484,662.9236134,4.70792993,625.5951851,4.442832079,461.524535,3.277640331,102.9838795,1.814374198
17055,IL,Franklin,4415.063247,11.16014066,1901.79291,4.807241753,983.858872,2.486941361,854.6425296,2.16031579,559.9362085,3.369658834
17057,IL,Fulton,4613.997059,12.44705025,1470.55814,3.967083385,1044.207619,2.816929561,833.9105027,2.249616938,306.1352447,2.106048739
17059,IL,Gallatin,4856.048815,86.88582599,1823.618927,32.62871582,1033.124579,18.48496294,981.0121171,17.55255175,146.808297,6.109375657
17061,IL,Greene,259.9066576,1.871717252,71.50423486,0.514937598,59.8666937,0.43112987,42.92340069,0.30911278,57.48291133,1.03200918
17063,IL,Grundy,9126.122755,18.22927662,1669.385987,3.334570416,2450.555593,4.894943557,977.4017533,1.952343554,408.8982778,2.204778808
17065,IL,Hamilton,1547.107855,18.29381406,489.6768731,5.79019597,356.6984332,4.217789207,286.7754456,3.390983157,26.16424933,0.749906831
17067,IL,Hancock,10204.79468,53.41705755,3401.782163,17.80664867,2299.7602,12.03810825,2008.732461,10.51472184,310.9172642,3.867130151
17069,IL,Hardin,1025.035678,23.72767772,380.5509689,8.809050207,187.4001846,4.337967235,231.9612293,5.369472901,97.88995742,5.111747124
17071,IL,Henderson,101.9657869,1.390885103,32.19109606,0.439109208,21.74870281,0.296667614,13.72020907,0.187153309,102.7710663,3.263609601
17073,IL,Henry,9452.025152,18.72207177,2660.657104,5.270088944,2385.853358,4.72577221,1457.507838,2.886954479,476.092871,2.336881515
17075,IL,Iroquois,4187.485494,14.09073792,1040.839437,3.502387229,1028.896148,3.462198493,746.061016,2.510468457,180.05319,1.505965122
17077,IL,Jackson,14240.43433,23.64813566,6332.590282,10.51610861,3017.333415,5.010683541,2032.27183,3.374857733,867.2745079,3.396015772
17079,IL,Jasper,1504.003493,15.50838825,446.5111442,4.604156982,368.6184614,3.80097403,273.1899255,2.816971804,78.73388428,1.998321936
17081,IL,Jefferson,8696.955664,22.39924708,3308.362405,8.520777821,1862.286975,4.796371018,1367.085335,3.520965654,666.6278783,4.33861294
17083,IL,Jersey,3493.467666,15.19890218,942.1409484,4.098938214,764.4087043,3.325685031,684.7502243,2.979117791,71.67003265,0.811849033
17085,IL,Jo Daviess,4523.192176,19.94528696,1229.581978,5.421915417,999.089883,4.405546711,903.9441541,3.985995917,301.8189907,3.094627199
17087,IL,Johnson,2221.280305,17.65442938,1712.573607,13.61129873,214.1222325,1.701813961,179.917747,1.429961429,89.31341915,1.948373018
17089,IL,Kane,101402.5341,19.67953323,17681.04357,3.43142001,27445.68078,5.326476226,10657.75116,2.068385865,1658.258718,0.972705563
17091,IL,Kankakee,16980.02674,14.96710129,6447.577869,5.683239049,4790.055408,4.222210339,2144.477093,1.890256497,1130.217861,2.722694854
17093,IL,Kendall,27649.09975,24.0980161,3634.314914,3.16754542,8236.504653,7.17865766,2400.384971,2.092093999,498.4682401,1.310999527
17095,IL,Knox,7394.475105,13.97319508,2259.658397,4.270032307,1385.876945,2.618864576,1191.157604,2.250907243,373.676475,1.735205363
17097,IL,Lake,254429.6777,36.16821914,36708.26105,5.218229421,68070.68012,9.676525544,28453.50263,4.044781755,3472.509079,1.436630817
17099,IL,LaSalle,26677.23223,23.41669203,7383.252124,6.480857523,6367.642589,5.589377646,4144.113094,3.637611999,901.1643921,1.987263528
17101,IL,Lawrence,2108.957971,12.52871129,886.4136174,5.265927745,492.1603674,2.923782852,368.8682879,2.191340153,126.062837,2.056490001
17103,IL,Lee,3793.332427,10.52796877,1044.450463,2.898755135,921.0794317,2.556352673,544.749373,1.511890797,285.2270122,2.073172061
17105,IL,Livingston,3338.152072,8.570351918,994.5732689,2.553461538,772.8948659,1.984325715,601.7089591,1.544824029,244.6692163,1.674325712
17107,IL,Logan,9651.77792,31.84879696,1894.946363,6.252916558,1530.120056,5.049067994,1292.338792,4.264440826,162.9572359,1.472061752
17109,IL,McDonough,9394.390719,28.80654581,5670.836349,17.38880274,1255.446519,3.849645894,977.293853,2.996730814,413.2298938,3.164814994
17111,IL,McHenry,133010.8852,43.07905337,19724.20368,6.388199145,39164.44347,12.68442916,10391.16777,3.365451409,1628.801789,1.491590389
17113,IL,McLean,46402.83411,27.36467938,13951.16415,8.227280535,10859.69691,6.404180472,3586.978349,2.115312876,1074.243577,1.650042358
17115,IL,Macon,33166.94912,29.94271732,10005.79215,9.033107172,7684.817076,6.937759169,5589.085834,5.045758553,1232.023974,2.686782192
17117,IL,Macoupin,4407.256796,9.226958643,1542.936995,3.230266922,1106.027704,2.315560984,682.2128408,1.42826932,398.4388931,2.055822161
17119,IL,Madison,85508.78647,31.754364,25959.86859,9.640402475,18906.24589,7.020983908,12123.86391,4.502292731,2199.776246,2.035058602
17121,IL,Marion,10002.69918,25.36374262,4434.785321,11.24524006,2324.268872,5.893624951,1721.234064,4.364515719,476.8138514,2.952773417
17123,IL,Marshall,1718.462525,13.59543137,520.1830263,4.115372043,438.6165629,3.470067744,319.8560327,2.530506588,110.933981,2.149466789
17125,IL,Mason,1035.316087,7.059294195,408.7604809,2.787129967,231.7073487,1.579894645,182.2296991,1.2425317,71.72337174,1.179854775
17127,IL,Massac,1942.607968,12.59062783,595.7977663,3.861544924,407.0358291,2.638121908,464.9081804,3.013210061,177.2058859,2.785380161
17129,IL,Menard,350.8690643,2.761661269,41.90123787,0.329801164,57.10987195,0.44950706,86.25252272,0.678886444,68.54980246,1.333653744
17131,IL,Mercer,3782.957667,23.01909253,1472.970521,8.96294585,797.2822253,4.851419163,838.2102394,5.100463912,238.5947631,3.543135775
17133,IL,Monroe,6575.672536,19.95227884,1053.834389,3.197604116,1634.782074,4.960348557,813.7402162,2.469096751,204.8670205,1.627349436
17135,IL,Montgomery,4562.275362,15.15504704,1745.072334,5.796812166,995.9133241,3.308242506,1013.912329,3.368031921,313.363366,2.689352609
17137,IL,Morgan,8929.539707,25.12037501,3135.088194,8.819557753,2163.291929,6.085722928,1712.419385,4.817338694,293.6968823,2.08236587
17139,IL,Moultrie,439.0774519,2.957547164,114.2549285,0.769600758,90.65929703,0.610664806,91.79392271,0.618307441,334.0035898,5.800687561
17141,IL,Ogle,6654.203387,12.43846082,1645.74005,3.07632213,2023.029054,3.781574769,587.6620007,1.098495244,324.1081595,1.554028383
17143,IL,Peoria,55264.6543,29.63347577,13011.43587,6.976865671,13135.65793,7.04347482,8382.389363,4.494723349,1639.900457,2.163656878
17145,IL,Perry,4608.847481,20.62124153,2093.265183,9.365839745,1163.519252,5.205902694,722.4048237,3.232236348,229.4737801,2.753134735
17147,IL,Piatt,511.2756643,3.056223709,74.023812,0.442487967,120.259786,0.718870142,77.20804668,0.461522187,91.98405546,1.356296896
17149,IL,Pike,3952.583099,24.05710955,1641.77165,9.992523737,959.5361611,5.840147055,735.3178101,4.475458369,161.679775,2.435303133
17151,IL,Pope,1327.660699,29.70158164,360.2996154,8.060394081,223.4338986,4.998521221,311.4850624,6.968345916,100.2419144,5.480695154
17153,IL,Pulaski,3550.761234,57.63287183,1464.289213,23.76707049,745.433512,12.09922922,714.0562236,11.58994033,313.4760441,11.86510387
17155,IL,Putnam,0.002969865,4.94483E-05,0.000589104,9.8086E-06,0,0,0.002969865,4.94483E-05,41.26595549,1.644717238
17157,IL,Randolph,4448.414919,13.28837053,1218.338433,3.639438501,942.5751881,2.815674477,970.5387586,2.899207667,385.5148721,3.13070385
17159,IL,Richland,803.0791175,4.947200872,336.5934431,2.073513479,149.7807382,0.922692898,180.2609907,1.110460116,96.76482297,1.438668198
17161,IL,Rock Island,30119.61826,20.41371387,9892.412322,6.704629283,7020.70649,4.758317061,4418.740177,2.994822074,1218.20288,1.987183139
17163,IL,St. Clair,112882.8529,41.79979444,39893.07371,14.77214863,29806.09539,11.03700543,13593.48734,5.033580939,4783.882404,4.554126711
17165,IL,Saline,8689.189195,34.87813268,4112.619204,16.50792439,2051.192215,8.233421164,1563.592327,6.27621052,496.0973991,4.779818856
17167,IL,Sangamon,62373.15405,31.58694151,14002.04093,7.090897593,14489.1163,7.337561746,8524.481148,4.316958017,1804.996225,2.175061125
17169,IL,Schuyler,1055.323431,13.9889108,431.9404906,5.725616259,237.7495955,3.151505773,201.990412,2.677497508,83.65485692,2.751804504
17171,IL,Scott,223.341011,4.170700485,51.1189159,0.954601604,46.58823501,0.869995052,38.64049164,0.721577808,32.44433118,1.465416946
17173,IL,Shelby,3526.946297,15.77134685,1309.370661,5.855076066,902.2041197,4.034360863,609.7752507,2.726714889,331.6421597,3.59854774
17175,IL,Stark,1799.414547,30.02026271,584.2845694,9.747823981,486.7059909,8.119886402,310.1715404,5.174700373,58.99348279,2.43272094
17177,IL,Stephenson,4193.938822,8.790297463,1256.765937,2.634121978,684.5680167,1.434822193,1257.485775,2.635630724,445.7433391,2.246124158
17179,IL,Tazewell,54675.35873,40.38240891,11694.51621,8.6373962,12503.20559,9.234682176,8808.873558,6.506103341,1453.691328,2.684762176
17181,IL,Union,1402.490291,7.875619335,692.9102978,3.891005715,304.5785503,1.710346756,259.195828,1.455502179,251.693383,3.511837352
17183,IL,Vermilion,14336.8185,17.56424931,5608.554998,6.87112404,3506.059924,4.295326093,2606.722703,3.193534705,1066.880212,3.267126665
17185,IL,Wabash,1006.757797,8.426866971,237.7328842,1.989896076,224.8767197,1.882286094,193.6321862,1.620759908,42.09316714,0.839847708
17187,IL,Warren,127.7784694,0.721626867,46.7891615,0.264241043,27.89614485,0.157543033,19.21836785,0.108535426,112.0653808,1.619910102
17189,IL,Washington,1628.931493,11.0691186,619.6937779,4.211020508,325.0268166,2.208662793,285.6427644,1.941035365,92.12645953,1.554614572
17191,IL,Wayne,3415.894828,20.38123406,1242.078109,7.41096724,839.8707478,5.011161979,624.3927343,3.725493642,181.1202756,2.55027141
17193,IL,White,4384.115611,29.89509452,2018.71861,13.76555479,994.6338743,6.782365321,771.9074522,5.263603493,389.0392443,6.16250981
17195,IL,Whiteside,9949.308567,17.00794654,2899.035711,4.955786028,2174.867714,3.717849693,2002.385948,3.422998988,432.5484541,1.822023817
17197,IL,Will,242455.2525,35.78358411,39035.00415,5.76111402,71044.28893,10.48531332,20950.03191,3.091981804,2895.276683,1.28532722
17199,IL,Williamson,11942.92402,17.99798668,4009.934284,6.042971026,2852.668916,4.298972099,1894.105466,2.854416966,656.2479687,2.393231351
17201,IL,Winnebago,72887.04431,24.68521412,18359.46364,6.217940312,17670.24154,5.98451618,9336.973408,3.16222437,1384.367488,1.198576192
17203,IL,Woodford,2900.696181,7.502317868,424.2892562,1.097375482,738.1646002,1.909178047,476.0263599,1.231187565,176.8970928,1.239122253
18001,IN,Adams,2454.520542,7.137931607,949.5384932,2.761329843,482.0863442,1.401943596,668.0606549,1.942770974,1102.433482,9.178532028
18003,IN,Allen,117581.1807,33.09079211,35995.17796,10.13009857,31252.99444,8.795509074,14165.84955,3.986685451,3642.118945,2.642069296
18005,IN,Bartholomew,18060.87478,23.51860142,4984.526793,6.490776353,4683.79244,6.09916457,2382.490541,3.102443604,403.5344513,1.351421471
18007,IN,Benton,106.0409604,1.197661627,32.26286188,0.364387417,22.1363641,0.250015407,21.00670837,0.237256702,32.66912514,0.939037802
18009,IN,Blackford,257.627561,2.018075834,81.12085332,0.635444566,59.94642041,0.469578728,51.90824874,0.40661326,59.94732413,1.144906878
18011,IN,Boone,7605.863936,13.42843209,678.4347035,1.197801383,2542.311074,4.488543562,552.5240351,0.975501474,194.4088175,0.919234089
18013,IN,Brown,450.1479386,2.953339054,92.67371288,0.608015437,104.3906566,0.684888181,61.61616293,0.40425248,110.2561127,1.778611272
18015,IN,Carroll,923.1637027,4.580321025,389.937176,1.934692017,204.227593,1.013285006,179.880532,0.892485894,135.7120985,1.717874665
18017,IN,Cass,1591.826168,4.085166986,456.8377442,1.172400924,412.1571242,1.057735267,283.042709,0.726383794,186.3045226,1.253900408
18019,IN,Clark,23781.43203,21.57398218,7315.971664,6.636885536,5510.888521,4.999354562,3241.614296,2.940719842,788.6365579,1.782310066
18021,IN,Clay,1038.265061,3.861156791,321.9936617,1.197447608,234.8269624,0.873287327,148.5379499,0.552391037,152.6168976,1.460868168
18023,IN,Clinton,1330.857496,4.005711221,354.3022872,1.066404669,297.1223964,0.894300495,240.2960355,0.723260401,121.0251962,0.999795095
18025,IN,Crawford,1211.297347,11.30679872,466.0647756,4.35045996,245.544573,2.292024391,240.2843342,2.242922937,205.8297722,4.783401632
18027,IN,Daviess,1437.98425,4.543681276,362.826565,1.146443899,345.5545139,1.091868408,239.1299199,0.755592518,770.691261,6.802818086
18029,IN,Dearborn,13205.37194,26.38594109,3539.504856,7.072361692,3259.0242,6.511927188,1782.947404,3.562546014,651.4994382,3.475961363
18031,IN,Decatur,3541.347757,13.75814979,1130.95386,4.39376014,922.3271582,3.583244593,582.2815216,2.262165974,168.8066111,1.691957614
18033,IN,DeKalb,11734.32979,27.79132177,3588.6167,8.499198778,3115.233777,7.378049349,1688.062228,3.997968473,369.854396,2.318690966
18035,IN,Delaware,28538.57252,24.25285118,8181.210372,6.952613959,5907.451854,5.020312442,4305.06485,3.658560605,744.9348514,1.601459393
18037,IN,Dubois,2370.357369,5.658663061,621.7651927,1.484316151,676.5860085,1.615187778,309.759386,0.739476679,159.0791157,0.986047949
18039,IN,Elkhart,38971.22027,19.72637049,11433.8111,5.787542506,11138.53127,5.63807838,4215.764123,2.133926636,1828.181077,2.60261528
18041,IN,Fayette,5202.240002,21.42867736,2220.963041,9.148424604,1248.328743,5.142022257,983.1323396,4.049645095,382.954313,3.940264565
18043,IN,Floyd,17846.0161,23.9293305,3100.176062,4.156957899,4417.51467,5.923348267,2313.353595,3.101924958,291.7324226,0.989627947
18045,IN,Fountain,643.0785983,3.730154283,179.4481169,1.040882349,142.7482085,0.82800585,101.7289548,0.590075144,139.5765973,2.012640192
18047,IN,Franklin,2094.70128,9.07307697,985.4893337,4.268589829,591.1857944,2.560686943,229.9585175,0.996051967,201.2552155,2.345905298
18049,IN,Fulton,3231.785896,15.51058695,1345.638023,6.458235856,740.1768234,3.552394046,639.4542746,3.068987688,291.6649504,3.540912352
18051,IN,Gibson,3461.208464,10.3310404,1252.315702,3.737921087,846.8320241,2.527630433,518.1824537,1.546674786,305.5867968,2.305445468
18053,IN,Grant,14392.46364,20.5427608,5527.578561,7.889665522,3078.696619,4.394308702,2079.965948,2.968792834,445.1786986,1.633983111
18055,IN,Greene,2712.317887,8.178253842,1049.412647,3.164217237,653.4957102,1.970437842,320.6135504,0.9667226,176.8905288,1.3115632
18057,IN,Hamilton,95377.40381,34.73713486,11504.18701,4.189907457,28676.84331,10.44431211,8461.199662,3.081629631,783.7489134,0.785044236
18059,IN,Hancock,22870.76461,32.6715874,5866.844966,8.380967639,5921.424064,8.45893555,2733.870092,3.905417119,373.1851842,1.418739295
18061,IN,Harrison,2153.461586,5.470637095,423.8797613,1.076820855,488.7813746,1.241696409,332.2024331,0.843924482,386.5396634,2.54436324
