FIPS,State,County,REDEMP_SNAPS08,REDEMP_SNAPS12,PCH_REDEMP_SNAPS_08_12,PCT_SNAP09,PCT_SNAP14,PCH_SNAP_09_14,PC_SNAPBEN08,PC_SNAPBEN10,PCH_PC_SNAPBEN_08_10,SNAP_PART_RATE08,SNAP_PART_RATE10,SNAP_OAPP00,SNAP_OAPP05,SNAP_OAPP10,SNAP_FACEWAIVER00,SNAP_FACEWAIVER05,SNAP_FACEWAIVER10,SNAP_VEHEXCL00,SNAP_VEHEXCL05,SNAP_VEHEXCL10,SNAP_BBCE00,SNAP_BBCE05,SNAP_BBCE10,SNAP_REPORTSIMPLE00,SNAP_REPORTSIMPLE05,SNAP_REPORTSIMPLE10,PCT_NSLP09,PCT_NSLP14,PCH_NSLP_09_14,PCT_FREE_LUNCH06,PCT_FREE_LUNCH10,PCT_REDUCED_LUNCH06,PCT_REDUCED_LUNCH10,PCT_SBP09,PCT_SBP14,PCH_SBP_09_14,PCT_SFSP09,PCT_SFSP14,PCH_SFSP_09_14,PC_WIC_REDEMP08,PC_WIC_REDEMP12,PCH_PC_WIC_REDEMP_08_12,REDEMP_WICS08,REDEMP_WICS12,PCH_REDEMP_WICS_08_12,PCT_WIC09,PCT_WIC14,PCH_WIC_09_14,PCT_CACFP09,PCT_CACFP14,PCH_CACFP_09_14,FDPIR12
12111,FL,St. Lucie,311514.1138,481439.1271,54.54809453,10.53169309,17.7261278,7.194434712,9.794676625,21.56312885,120.1515137,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,41.2,53.13520014,11.2,6.817679829,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,25.25872,21.06809,-16.59083,268395.1,221500.5,-17.47222,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
12113,FL,Santa Rosa,178933.9725,289621.8221,61.85960554,10.53169309,17.7261278,7.194434712,6.480730178,13.46517189,107.7724504,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,22.4,34.47764688,9,6.791760942,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,16.98832,15.26169,-10.16364,159643.5,142303.6,-10.86165,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
12115,FL,Sarasota,161588.2896,265407.9785,64.24951287,10.53169309,17.7261278,7.194434712,5.435512405,14.55074213,167.6977081,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,25.2,40.77380225,10.4,8.378781579,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,10.50087,8.805266,-16.14724,92474.38,77275.62,-16.43564,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
12117,FL,Seminole,181249.5034,335405.5699,85.0518559,10.53169309,17.7261278,7.194434712,5.058345387,12.05038978,138.2278958,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,22.3,33.3867879,8.3,7.569789347,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,14.52986,13.5928,-6.449203,129713.1,122006.2,-5.941554,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
12119,FL,Sumter,190256.9222,270762.6063,42.3141945,10.53169309,17.7261278,7.194434712,6.176409329,12.40812103,100.8953806,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,40.8,50.10490427,12.2,9.100445843,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,15.57283,9.96505,-36.01002,97614.38,92058.94,-5.691216,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
12121,FL,Suwannee,208908.8213,280022.4801,34.04052465,10.53169309,17.7261278,7.194434712,14.08904511,26.84853152,90.56317385,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,43.2,58.58716785,9.5,8.10110175,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,27.69099,21.75757,-21.42728,220586.5,189969.7,-13.87972,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
12123,FL,Taylor,189625.3514,254194.2125,34.05075356,10.53169309,17.7261278,7.194434712,15.03038803,26.2516615,74.65724399,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,49.5,62.32159848,8.7,5.296542975,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,31.7822,24.32695,-23.45731,169955.3,138323,-18.61212,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
12125,FL,Union,93815.42308,173382.0805,84.81191561,10.53169309,17.7261278,7.194434712,11.97411003,22.7389765,89.90118216,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,34.3,51.29329242,8.3,7.58439281,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,,,,,,,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
12127,FL,Volusia,201766.8249,330722.6203,63.91327982,10.53169309,17.7261278,7.194434712,8.587617424,21.52982351,150.7077627,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,31.8,47.87277246,10.2,8.547897139,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,16.61522,15.50562,-6.678194,147562.1,135184.5,-8.388047,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
12129,FL,Wakulla,138436.657,234525.9098,69.41026668,10.53169309,17.7261278,7.194434712,7.195534434,16.56864656,130.2629043,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,26.1,39.52630557,9.2,8.056688022,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,12.64936,,,98481.59,,,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
12131,FL,Walton,161101.1793,289226.3228,79.5308539,10.53169309,17.7261278,7.194434712,5.178968843,13.20936964,155.0579091,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,35.1,43.85640266,9.8,7.53762645,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,19.23433,16.88512,-12.21364,103711.5,88388.98,-14.77418,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
12133,FL,Washington,216513.2087,299765.6378,38.45143192,10.53169309,17.7261278,7.194434712,11.3639521,22.98562018,102.2678376,59,77,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,8.417275916,8.344457202,-0.072818714,41.2,54.04011461,13.6,9.885386819,3.29496721,3.899802194,0.604834984,0.689536162,0.781444122,0.091907959,31.95398,24.40016,-23.63969,153340.8,151842.2,-0.9772862,2.727758364,2.364653699,-0.363104666,0.974292275,1.206382481,0.232090206,0
13001,GA,Appling,170715.5211,281560.0523,64.92938106,13.0842445,17.98327375,4.899029248,17.31715854,29.73479367,71.70711698,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,52.4,58.79888268,10.4,8.100558659,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,37.98565,31.15228,-17.98935,137082.6,143051.3,4.354058,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13003,GA,Atkinson,132611.7549,195401.1123,47.34825919,13.0842445,17.98327375,4.899029248,20.86883592,32.29254805,54.74053356,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,63.6,67.41637832,13.5,7.958477509,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,,,,,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13005,GA,Bacon,115151.2606,181654.4554,57.75290214,13.0842445,17.98327375,4.899029248,14.68101344,25.74187443,75.3412633,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,44.5,52.9322548,11,7.330637007,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,44.75285,34.09734,-23.80968,94267.4,95455.5,1.260353,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13007,GA,Baker,,,,13.0842445,17.98327375,4.899029248,29.91505173,42.16254839,40.94091752,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,81,79.82954545,12.5,3.409090909,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,,,,,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13009,GA,Baldwin,221098.3804,333058.7826,50.63827332,13.0842445,17.98327375,4.899029248,14.18959569,26.64114267,87.75124576,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,51.3,66.41137856,8.5,6.582786287,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,36.20179,27.72597,-23.41271,169967.4,160696.3,-5.454667,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13011,GA,Banks,346003.0969,325254.3833,-5.996684372,13.0842445,17.98327375,4.899029248,11.41012853,23.04320729,101.9539678,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,38.1,57.24873999,14.2,9.516750667,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,,,,,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13013,GA,Barrow,245881.7429,338368.0998,37.61416191,13.0842445,17.98327375,4.899029248,10.12923043,21.16756338,108.9750403,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,33.9,51.34220263,11.6,9.383610171,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,19.56084,16.4748,-15.77665,124931.5,88924.62,-28.82133,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13015,GA,Bartow,206594.7868,247701.5814,19.89730487,13.0842445,17.98327375,4.899029248,14.01447508,25.24268291,80.11864705,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,37,50.61387852,10,7.420628482,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,18.99606,17.46783,-8.045016,180460.7,159848.1,-11.42221,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13017,GA,Ben Hill,301798.321,351806.9627,16.57021867,13.0842445,17.98327375,4.899029248,26.55958537,42.09444629,58.4906003,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,61.8,73.15315315,9.1,5.585585586,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,63.71027,45.28624,-28.91847,140680.3,158846,12.91279,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13019,GA,Berrien,131493.9053,149287.5123,13.53188719,13.0842445,17.98327375,4.899029248,22.35389303,31.88468313,42.63592962,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,49.5,60.50758279,11.2,9.192200557,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,29.95529,23.39452,-21.90189,101979.8,89091,-12.63858,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13021,GA,Bibb,348281.1178,407095.3236,16.88699237,13.0842445,17.98327375,4.899029248,24.75206312,36.37198115,46.94525048,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,65,72.103124,6.8,5.00079694,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,41.2962,42.13349,2.027528,173085.8,212654.5,22.86079,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13023,GA,Bleckley,147955.4013,210618.5115,42.35270201,13.0842445,17.98327375,4.899029248,16.78222198,23.27474773,38.68692568,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,42.8,50.36202735,10.5,7.924376508,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,28.42467,21.90661,-22.93101,72636.4,70720,-2.638345,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13025,GA,Brantley,69628.94098,123382.349,77.19980701,13.0842445,17.98327375,4.899029248,19.76118409,26.0369928,31.75826245,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,42,55.16853933,11.3,7.303370787,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,27.13946,,,52569.13,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13027,GA,Brooks,123218.7028,147486.006,19.69449658,13.0842445,17.98327375,4.899029248,21.42500812,33.55692202,56.62501427,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,65.9,73.96193772,11.5,7.223183391,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,26.82228,19.33123,-27.92845,110514.5,74439.75,-32.64255,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13029,GA,Bryan,153331.5655,186367.1814,21.54521526,13.0842445,17.98327375,4.899029248,7.952266444,14.70479175,84.91321755,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,22.4,31.05499736,8.7,7.522474881,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,18.45321,18.32576,-0.6906811,82514.86,84335.14,2.206004,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13031,GA,Bulloch,205976.4465,278867.3321,35.38797124,13.0842445,17.98327375,4.899029248,11.9859991,19.77860244,65.01421594,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,43.8,51.78663905,9.8,8.099430347,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,26.4385,21.73467,-17.79159,256056.9,197497.5,-22.86967,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13033,GA,Burke,236671.0671,382063.6551,61.43234567,13.0842445,17.98327375,4.899029248,28.45198887,41.07881654,44.37942013,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,70.5,71.14726027,12.8,12.47859589,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,35.38695,24.04497,-32.0513,115462.6,111208,-3.684805,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13035,GA,Butts,309192.9631,228652.4466,-26.04862533,13.0842445,17.98327375,4.899029248,15.65352908,27.68253947,76.84535756,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,39.7,55.4477405,10.8,7.208206266,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,19.54018,23.84709,22.04128,95309.2,112195.8,17.7177,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13037,GA,Calhoun,81180.07259,150123.1757,84.9261412,13.0842445,17.98327375,4.899029248,20.83155887,33.4173406,60.41689827,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,76.5,73.6,11.3,8.114285714,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,,,,,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13039,GA,Camden,190525.6887,271018.7334,42.24786968,13.0842445,17.98327375,4.899029248,10.95062606,19.07303982,74.17305381,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,28.9,37.03507471,11.4,9.134258769,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,31.00275,29.99977,-3.235148,165255,154204.8,-6.686759,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13043,GA,Candler,161921.4363,217279.037,34.18793823,13.0842445,17.98327375,4.899029248,20.94753854,33.25199915,58.73941036,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,56.5,64.96598639,9.5,6.997084548,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,,,,,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13045,GA,Carroll,306209.7885,293428.3561,-4.174077011,13.0842445,17.98327375,4.899029248,15.85662722,26.55260537,67.45430785,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,42.2,56.008539,9.9,7.27897532,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,21.41529,26.02378,21.51965,121832.6,138273,13.49425,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13047,GA,Catoosa,312300.3512,316594.6456,1.375052702,13.0842445,17.98327375,4.899029248,11.00510574,21.5725111,96.02275177,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,32.7,40.48727074,8.6,8.376676704,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,22.1979,17.48287,-21.24087,127567.3,103381,-18.95964,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13049,GA,Charlton,89757.51699,146935.3711,63.70258002,13.0842445,17.98327375,4.899029248,17.56244656,33.11603612,88.56163353,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,50.9,62.10098665,11.7,9.460243761,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,,,,,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13051,GA,Chatham,290387.3156,388410.2068,33.75591356,13.0842445,17.98327375,4.899029248,12.85184469,21.01361879,63.50663503,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,51,55.0219827,9.1,6.016167919,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,23.93589,24.2129,1.157292,120230.5,139443.1,15.97985,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13053,GA,Chattahoochee,,1253320.965,,13.0842445,17.98327375,4.899029248,7.821561163,11.85281335,51.54025008,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,51.4,51.21693122,14.6,16.61375661,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,,,,,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13055,GA,Chattooga,300169.2995,247373.8685,-17.58855123,13.0842445,17.98327375,4.899029248,17.04248869,28.69338345,68.363811,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,44.1,55.02645503,11.3,8.633958634,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,28.12121,22.48012,-20.05994,94364.25,82614.43,-12.45156,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13057,GA,Cherokee,181170.2797,306174.6451,68.99827373,13.0842445,17.98327375,4.899029248,3.296605196,8.999573348,172.9951818,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,16.8,25.41795666,6.1,4.628482972,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,15.57914,11.711,-24.82896,116907.6,78540.03,-32.8187,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13059,GA,Clarke,289058.7215,340570.433,17.82050069,13.0842445,17.98327375,4.899029248,12.76857775,21.74925138,70.33417357,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,61.1,74.23813758,8.6,4.777301754,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,18.73758,23.0524,23.02765,126923.9,154023.3,21.35089,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13061,GA,Clay,,148168.101,,13.0842445,17.98327375,4.899029248,37.31010065,50.86203865,36.32243751,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,83,82.0754717,10.8,10.37735849,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,,,,,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13063,GA,Clayton,339472.8262,543992.2528,60.2461849,13.0842445,17.98327375,4.899029248,17.71049581,34.62526298,95.50702218,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,62.3,74.40416147,11.9,7.654423545,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,36.95778,72.07173,95.01101,159385.6,368519.4,131.2125,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13065,GA,Clinch,193182.2819,258275.0557,33.695002,13.0842445,17.98327375,4.899029248,21.97299222,35.81132487,62.9788265,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,53.5,62.40981241,12,9.74025974,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,,,,,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13067,GA,Cobb,241963.6457,336707.4954,39.15623333,13.0842445,17.98327375,4.899029248,5.732284553,12.5924875,119.6765945,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,30,38.86447744,6.5,5.759080627,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,18.23644,15.74422,-13.66613,156749.3,129513.1,-17.37566,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13069,GA,Coffee,165906.4067,274335.6407,65.3556642,13.0842445,17.98327375,4.899029248,20.53810014,34.78059855,69.3467181,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,58.3,67.21311475,10.8,7.799692623,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,49.42828,46.08536,-6.76317,83908.63,104710.8,24.79145,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13071,GA,Colquitt,233815.1598,395855.9127,69.30292845,13.0842445,17.98327375,4.899029248,19.95037531,35.08063852,75.83949162,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,56.6,66.14105195,8.9,6.598984772,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,41.53279,34.65821,-16.55217,157167,177669.6,13.04508,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13073,GA,Columbia,290594.4739,385973.0469,32.8218812,13.0842445,17.98327375,4.899029248,5.327881161,9.292303194,74.40898011,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,16.9,25.36885591,6.9,6.694207908,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,15.22971,13.07322,-14.15975,98985.06,78217.68,-20.98032,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13075,GA,Cook,174894.8952,223555.6507,27.82285639,13.0842445,17.98327375,4.899029248,21.15755033,34.61829242,63.62145839,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,50.3,61.492891,9.9,7.40521327,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,38.91659,,,129055.2,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13077,GA,Coweta,268625.8851,324643.0388,20.8532226,13.0842445,17.98327375,4.899029248,9.515332505,17.97836039,88.94095801,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,26.4,36.46942058,7.1,8.080358671,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,14.16469,14.165,0.002141,124867.9,103033.8,-17.4857,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13079,GA,Crawford,143701.352,119829.9154,-16.61183858,13.0842445,17.98327375,4.899029248,15.7868677,27.73199006,75.66492979,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,53.3,69.27582535,13,9.318423855,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,,,,,,,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13081,GA,Crisp,291396.3062,423064.6457,45.1853152,13.0842445,17.98327375,4.899029248,29.59900002,39.83722521,34.58976717,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,65.3,71.86924494,6.7,4.212707182,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,56.02681,41.5652,-25.81195,177949.1,140169.7,-21.23046,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13083,GA,Dade,96452.28784,120934.2078,25.38241494,13.0842445,17.98327375,4.899029248,8.331716474,17.97226374,115.7090174,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,30.1,43.5237329,13.3,10.5390185,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,18.57174,16.43201,-11.52143,74899.81,67740.95,-9.557924,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13085,GA,Dawson,260441.4605,319007.6862,22.48728971,13.0842445,17.98327375,4.899029248,8.626074476,17.17753115,99.13497382,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,22.5,37.09122203,8.5,8.032128514,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,27.13418,26.9839,-0.5538542,149943.5,151258.3,0.8768303,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
13087,GA,Decatur,243990.8472,381491.867,56.35499091,13.0842445,17.98327375,4.899029248,24.78873174,37.97673801,53.20161758,62,81,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,13.13427904,12.24333202,-0.890947019,58.1,66.14917916,8.5,6.334760885,5.744377651,6.206548713,0.462171061,0.696434332,0.970998014,0.274563682,34.37149,31.47915,-8.414943,164719.7,144326.7,-12.38043,5.078871539,2.688011589,-2.39085995,1.424865129,1.319948723,-0.104916406,0
