7/22/1998	Lolita	$55,000,000	$1,147,784	$1,147,784
9/20/2002	Eye See You	$55,000,000	$79,161	$1,807,990
6/19/1981	Superman II	$54,000,000	$101,347,629	$101,347,629
3/22/2002	Blade 2	$54,000,000	$81,676,888	$154,338,601
7/14/2006	You, Me and Dupree	$54,000,000	$75,628,110	$130,228,110
12/19/2008	Seven Pounds	$54,000,000	$69,951,824	$166,617,328
12/25/1990	The Godfather: Part III	$54,000,000	$66,520,529	$66,520,529
10/14/2005	Elizabethtown	$54,000,000	$26,850,426	$50,719,373
8/1/2003	Gigli	$54,000,000	$6,068,735	$7,107,195
6/16/2000	Shaft	$53,012,938	$70,327,868	$107,190,108
8/5/2005	The Dukes of Hazzard	$53,000,000	$80,270,227	$109,848,461
10/16/2009	Law Abiding Citizen	$53,000,000	$73,357,727	$131,159,781
9/18/2015	Black Mass	$53,000,000	$62,575,678	$95,341,263
11/14/1997	Anastasia	$53,000,000	$58,297,830	$139,695,831
5/18/2001	Moulin Rouge	$53,000,000	$57,386,369	$179,213,196
11/2/2001	Domestic Disturbance	$53,000,000	$45,207,112	$54,207,112
10/20/2006	Flags of Our Fathers	$53,000,000	$33,602,376	$63,657,941
4/6/2007	Grindhouse	$53,000,000	$25,031,037	$50,187,789
10/16/1998	Beloved	$53,000,000	$22,843,047	$22,843,047
12/19/2012	Zero Dark Thirty	$52,500,000	$95,720,716	$134,612,435
12/25/2002	Catch Me if You Can	$52,000,000	$164,606,800	$355,612,291
7/18/2008	Mamma Mia!	$52,000,000	$143,762,955	$602,133,452
6/2/2006	The Break-Up	$52,000,000	$118,703,275	$205,727,307
2/12/2010	Valentine's Day	$52,000,000	$110,485,654	$217,569,328
11/22/1995	Casino	$52,000,000	$42,388,160	$110,349,860
8/5/2011	The Change-Up	$52,000,000	$37,081,475	$75,835,124
12/23/1998	The Thin Red Line	$52,000,000	$36,385,763	$97,694,306
12/22/1999	Man on the Moon	$52,000,000	$34,580,635	$47,407,635
2/5/2010	From Paris With Love	$52,000,000	$24,077,427	$53,139,168
4/16/2003	Bulletproof Monk	$52,000,000	$23,010,607	$23,010,607
6/23/2000	Me, Myself & Irene	$51,000,000	$90,570,999	$149,270,999
8/4/2006	Barnyard: The Original Party Animals	$51,000,000	$72,779,000	$118,583,844
11/22/2006	Deck the Halls	$51,000,000	$35,093,569	$46,815,807
3/4/2011	The Adjustment Bureau	$50,200,000	$62,495,645	$126,931,325
11/20/2009	The Twilight Saga: New Moon	$50,000,000	$296,623,634	$687,557,727
5/18/2001	Shrek	$50,000,000	$267,655,011	$491,812,794
6/29/2012	Ted	$50,000,000	$218,665,740	$556,016,627
6/13/2014	22 Jump Street	$50,000,000	$191,719,337	$331,333,876
6/14/1991	Robin Hood: Prince of Thieves	$50,000,000	$165,360,108	$390,366,200
12/13/1996	Jerry Maguire	$50,000,000	$153,620,822	$273,668,230
12/24/1997	As Good as it Gets	$50,000,000	$147,637,474	$313,271,386
12/25/1998	Patch Adams	$50,000,000	$135,014,968	$202,173,000
12/25/2014	Into the Woods	$50,000,000	$128,002,372	$203,502,372
12/18/2013	Anchorman 2: The Legend Continues	$50,000,000	$127,352,707	$172,185,754
6/9/2011	Super 8	$50,000,000	$127,004,179	$257,972,745
6/28/2002	Mr. Deeds	$50,000,000	$126,203,320	$171,179,403
3/17/2000	Erin Brockovich	$50,000,000	$125,548,685	$257,805,243
2/7/2003	How to Lose a Guy in 10 Days	$50,000,000	$105,807,520	$178,890,782
11/11/1994	Interview with the Vampire: The Vampire Chronicles	$50,000,000	$105,163,524	$223,463,524
12/19/2008	Yes Man	$50,000,000	$97,690,976	$225,990,976
2/28/2014	Non-Stop	$50,000,000	$91,742,160	$212,742,160
12/25/1998	Stepmom	$50,000,000	$91,030,827	$159,638,444
8/9/2013	Disney Planes	$50,000,000	$90,282,580	$238,059,569
3/10/2006	Failure to Launch	$50,000,000	$88,715,192	$128,402,901
3/24/2006	Inside Man	$50,000,000	$88,513,495	$185,677,523
7/29/2011	Crazy, Stupid, Love	$50,000,000	$84,351,197	$147,142,328
2/5/1999	Payback	$50,000,000	$81,526,121	$161,626,121
6/9/1995	Congo	$50,000,000	$80,998,938	$151,998,938
3/20/2009	Knowing	$50,000,000	$79,957,634	$186,450,317
3/18/2005	The Ring Two	$50,000,000	$75,941,727	$161,941,727
11/26/2011	We Bought a Zoo	$50,000,000	$75,624,550	$118,729,073
9/23/2011	Moneyball	$50,000,000	$75,605,492	$111,300,835
6/11/2004	Garfield	$50,000,000	$75,367,693	$208,094,550
11/24/2004	Christmas with the Kranks	$50,000,000	$73,701,902	$96,469,187
3/17/2006	V for Vendetta	$50,000,000	$70,511,035	$130,214,162
3/10/1995	Outbreak	$50,000,000	$67,598,303	$67,598,303
3/13/2009	Race to Witch Mountain	$50,000,000	$67,172,594	$105,103,783
9/24/2004	The Forgotten	$50,000,000	$66,711,892	$117,211,892
6/22/2005	Herbie: Fully Loaded	$50,000,000	$66,010,682	$144,110,682
2/7/2003	Shanghai Knights	$50,000,000	$60,470,220	$88,316,835
7/18/2014	Planes: Fire and Rescue	$50,000,000	$59,157,732	$156,399,644
2/10/2006	Curious George	$50,000,000	$58,336,565	$70,749,050
4/6/2012	American Reunion	$50,000,000	$56,758,835	$236,799,211
1/25/2013	Hansel & Gretel: Witch Hunters	$50,000,000	$55,703,475	$214,949,716
2/18/2011	I am Number Four	$50,000,000	$55,100,437	$146,195,159
1/15/2016	13 Hours: The Secret Soldiers of Benghazi	$50,000,000	$52,853,219	$68,053,219
5/8/2002	Unfaithful	$50,000,000	$52,752,475	$119,114,494
11/23/2005	Syriana	$50,000,000	$50,824,620	$92,690,959
9/10/2004	Resident Evil: Apocalypse	$50,000,000	$50,740,078	$125,168,734
10/17/2014	The Book of Life	$50,000,000	$50,151,543	$97,651,543
2/14/1997	Absolute Power	$50,000,000	$50,007,168	$50,007,168
2/10/2006	Firewall	$50,000,000	$48,751,189	$82,751,189
9/12/1997	The Game	$50,000,000	$48,265,581	$80,369,970
8/22/1997	G.I. Jane	$50,000,000	$48,154,732	$48,154,732
8/8/2014	Into the Storm	$50,000,000	$47,602,194	$156,602,194
10/10/2014	The Judge	$50,000,000	$47,119,388	$76,119,388
4/21/2006	Silent Hill	$50,000,000	$46,982,632	$94,704,227
8/11/2000	The Replacements	$50,000,000	$44,737,059	$50,054,511
7/29/1998	The Negotiator	$50,000,000	$44,484,065	$48,884,065
5/25/1994	Beverly Hills Cop III	$50,000,000	$42,586,861	$119,180,938
6/15/1990	Gremlins 2: The New Batch	$50,000,000	$41,476,097	$41,476,097
9/26/1997	The Peacemaker	$50,000,000	$41,256,277	$62,960,505
10/3/2003	Out of Time	$50,000,000	$41,083,108	$55,489,826
11/12/2004	Bridget Jones: The Edge Of Reason	$50,000,000	$40,203,020	$263,894,551
2/11/2000	The Beach	$50,000,000	$39,778,599	$39,778,599
6/10/2005	The Adventures of Sharkboy and Lavagirl in 3-D	$50,000,000	$39,177,541	$69,425,823
2/18/1994	On Deadly Ground	$50,000,000	$38,590,458	$38,590,458
11/25/2009	Ninja Assassin	$50,000,000	$38,122,883	$62,209,892
5/28/2004	Raising Helen	$50,000,000	$37,485,528	$43,340,302
9/17/1999	For Love of the Game	$50,000,000	$35,188,640	$46,112,640
12/11/1998	Jack Frost	$50,000,000	$34,545,030	$34,545,030
6/4/2010	Marmaduke	$50,000,000	$33,644,788	$84,023,611
6/28/1996	Striptease	$50,000,000	$32,758,418	$112,958,418
10/15/2010	Hereafter	$50,000,000	$32,746,941	$105,246,941
4/19/2002	Murder by Numbers	$50,000,000	$31,874,869	$56,643,267
10/6/1995	Assassins	$50,000,000	$30,272,938	$83,272,938
2/12/2016	Zoolander 2	$50,000,000	$28,848,693	$55,348,693
12/31/2008	Defiance	$50,000,000	$28,644,813	$52,987,754
2/9/2007	Hannibal Rising	$50,000,000	$27,669,725	$80,583,311
10/15/1999	The Story of Us	$50,000,000	$27,100,030	$27,100,030
3/29/2013	The Host	$50,000,000	$26,623,701	$64,477,051
3/28/2003	Basic	$50,000,000	$26,599,248	$42,598,498
3/13/2015	Run All Night	$50,000,000	$26,461,644	$66,961,644
8/9/2002	Blood Work	$50,000,000	$26,199,517	$26,199,517
2/13/2009	The International	$50,000,000	$25,450,527	$53,850,527
8/9/1996	Escape from L.A.	$50,000,000	$25,329,895	$25,329,895
2/27/2004	Twisted	$50,000,000	$25,195,050	$40,119,848
12/10/2004	The Life Aquatic with Steve Zissou	$50,000,000	$24,006,726	$34,806,726
8/4/1999	The Iron Giant	$50,000,000	$23,159,305	$31,333,917
4/8/2011	Your Highness	$50,000,000	$21,596,445	$26,121,638
9/30/2011	Dream House	$50,000,000	$21,302,340	$41,642,166
9/4/2009	Gamer	$50,000,000	$20,534,907	$42,002,029
2/21/2003	The Life of David Gale	$50,000,000	$19,694,635	$28,920,188
2/14/2013	Beautiful Creatures	$50,000,000	$19,452,138	$60,282,876
2/25/2005	Man of the House	$50,000,000	$19,118,247	$21,518,247
9/30/2005	Into the Blue	$50,000,000	$18,472,363	$41,672,363
9/14/2007	Eastern Promises	$50,000,000	$17,181,265	$56,077,088
7/1/1994	Baby's Day Out	$50,000,000	$16,581,575	$16,581,575
11/12/1999	The Messenger: The Story of Joan of Arc	$50,000,000	$14,271,297	$14,271,297
11/3/1995	Fair Game	$50,000,000	$11,497,497	$26,097,497
2/25/2011	Drive Angry	$50,000,000	$10,721,033	$41,042,583
11/7/1997	Mad City	$50,000,000	$10,556,196	$10,556,196
10/13/1995	The Scarlet Letter	$50,000,000	$10,359,006	$10,359,006
10/14/2005	Domino	$50,000,000	$10,169,202	$22,969,202
10/13/1995	Jade	$50,000,000	$9,812,870	$9,812,870
2/27/2009	Street Fighter: The Legend of Chun-Li	$50,000,000	$9,135,036	$12,335,036
3/29/2002	Death to Smoochy	$50,000,000	$8,355,815	$8,374,062
11/13/2009	The Boat That Rocked	$50,000,000	$8,017,467	$37,472,651
1/30/2004	The Big Bounce	$50,000,000	$6,471,394	$6,626,115
3/3/2000	What Planet Are You From?	$50,000,000	$6,291,602	$6,291,602
4/17/2015	Child 44	$50,000,000	$1,224,330	$3,434,330
1/23/2009	Outlander	$50,000,000	$166,003	$1,250,617
12/31/2020	Hannibal the Conqueror	$50,000,000	$0	$0
12/31/2016	Story of Your Life	$50,000,000	$0	$0
11/2/2001	The One	$49,000,000	$43,905,746	$43,905,746
3/6/2015	Chappie	$49,000,000	$31,569,268	$105,002,056
7/11/1990	The Adventures of Ford Fairlane	$49,000,000	$20,423,389	$20,423,389
11/16/2012	Anna Karenina	$49,000,000	$12,816,367	$71,004,627
5/24/1989	Indiana Jones and the Last Crusade	$48,000,000	$195,705,225	$472,705,225
10/18/2002	The Ring	$48,000,000	$129,094,024	$248,218,486
12/27/2000	Traffic	$48,000,000	$124,107,476	$208,300,000
3/29/2002	Panic Room	$48,000,000	$95,308,367	$196,308,367
1/9/2015	Taken 3	$48,000,000	$89,256,424	$327,656,424
8/6/1999	The Thomas Crown Affair	$48,000,000	$69,304,264	$124,304,264
11/5/1999	The Bone Collector	$48,000,000	$66,488,090	$151,463,090
10/1/1999	Three Kings	$48,000,000	$60,652,036	$107,752,036
1/22/2010	The Tooth Fairy	$48,000,000	$60,022,256	$112,610,386
8/17/2001	Rat Race	$48,000,000	$56,607,223	$86,607,223
9/2/2007	3:10 to Yuma	$48,000,000	$53,606,916	$71,171,825
8/13/2001	K-PAX	$48,000,000	$50,315,140	$50,315,140
12/25/2001	Kate and Leopold	$48,000,000	$47,095,453	$70,937,778
10/20/2000	Bedazzled	$48,000,000	$37,879,996	$90,376,224
6/26/1998	Out of Sight	$48,000,000	$37,474,810	$77,474,810
12/14/1984	The Cotton Club	$48,000,000	$25,928,721	$25,928,721
1/25/2008	Rambo	$47,500,000	$42,754,105	$112,214,531
6/15/1990	Dick Tracy	$47,000,000	$99,098,477	$158,098,477
6/14/1996	The Cable Guy	$47,000,000	$60,154,431	$102,739,932
10/19/2001	Riding in Cars with Boys	$47,000,000	$29,781,453	$29,781,453
1/5/2007	Happily N'Ever After	$47,000,000	$15,849,032	$37,923,818
11/27/2002	Solaris	$47,000,000	$14,970,038	$14,970,038
6/18/2010	Jonah Hex	$47,000,000	$10,547,117	$11,022,696
2/23/1996	Mary Reilly	$47,000,000	$5,615,008	$12,807,914
6/20/1997	My Best Friend's Wedding	$46,000,000	$126,805,112	$298,915,378
7/20/2001	America's Sweethearts	$46,000,000	$93,607,673	$160,648,493
11/22/1996	Star Trek: First Contact	$46,000,000	$91,968,563	$149,940,675
5/24/2002	Insomnia	$46,000,000	$67,263,182	$113,622,499
9/20/2013	Prisoners	$46,000,000	$61,002,302	$113,402,302
7/12/1996	Courage Under Fire	$46,000,000	$58,918,501	$100,748,262
9/17/1982	Inchon	$46,000,000	$4,408,636	$4,408,636
3/21/1997	Liar Liar	$45,000,000	$181,395,380	$302,695,380
11/20/1998	A Bug's Life	$45,000,000	$162,792,677	$363,089,431
10/5/2012	Taken 2	$45,000,000	$139,854,287	$377,807,404
5/27/1994	The Flintstones	$45,000,000	$125,388,575	$353,357,367
10/24/2003	Scary Movie 3	$45,000,000	$110,000,082	$155,200,000
12/22/2000	Miss Congeniality	$45,000,000	$106,807,667	$213,420,951
7/11/2008	Journey to the Center of the Earth	$45,000,000	$101,704,370	$243,180,937
12/17/1993	The Pelican Brief	$45,000,000	$100,768,056	$187,995,859
8/11/2004	The Princess Diaries 2: Royal Engagement	$45,000,000	$95,149,435	$122,071,435
12/25/2007	The Bucket List	$45,000,000	$93,466,502	$174,810,815
7/20/1994	The Client	$45,000,000	$92,112,663	$117,612,663
11/23/2011	The Muppets	$45,000,000	$88,625,922	$160,971,922
6/5/1992	Patriot Games	$45,000,000	$83,287,363	$178,100,000
5/13/2005	Monster-in-Law	$45,000,000	$82,931,301	$155,931,301
10/5/2001	Training Day	$45,000,000	$76,261,036	$104,505,362
12/24/1999	Galaxy Quest	$45,000,000	$71,423,726	$90,523,726
7/4/2001	Scary Movie 2	$45,000,000	$71,277,420	$141,189,101
8/21/1998	Blade	$45,000,000	$70,001,065	$131,096,877
1/14/2005	Coach Carter	$45,000,000	$67,264,877	$76,665,507
3/19/2010	The Bounty Hunter	$45,000,000	$67,061,228	$135,808,837
4/12/2002	Changing Lanes	$45,000,000	$66,790,248	$66,790,248
4/11/1997	Anaconda	$45,000,000	$65,557,989	$136,957,989
1/20/2006	Underworld: Evolution	$45,000,000	$62,318,875	$113,417,762
8/4/2000	Coyote Ugly	$45,000,000	$60,786,269	$115,786,269
11/7/2003	Love Actually	$45,000,000	$59,472,278	$247,967,903
8/9/1996	Jack	$45,000,000	$58,617,334	$58,617,334
10/7/1994	The Specialist	$45,000,000	$57,344,996	$57,344,996
8/16/1996	Tin Cup	$45,000,000	$53,854,588	$75,854,588
11/23/2005	Yours, Mine and Ours	$45,000,000	$53,359,917	$72,359,917
5/13/2005	Kicking and Screaming	$45,000,000	$52,580,895	$55,580,895
4/29/2005	The Hitchhiker's Guide to the Galaxy	$45,000,000	$51,019,112	$102,746,214
9/21/2007	Resident Evil: Extinction	$45,000,000	$50,648,679	$146,162,920
12/25/2004	Fat Albert	$45,000,000	$48,114,556	$48,563,556
7/6/2012	Savages	$45,000,000	$47,323,100	$80,594,860
9/30/1994	The River Wild	$45,000,000	$46,451,705	$93,851,705
5/23/2014	Blended	$45,000,000	$46,290,741	$127,990,741
1/13/2006	Last Holiday	$45,000,000	$38,399,961	$43,343,247
3/3/2006	16 Blocks	$45,000,000	$36,883,539	$65,583,539
7/14/1995	The Indian in the Cupboard	$45,000,000	$35,621,764	$35,621,764
9/10/2004	Cellular	$45,000,000	$32,003,620	$61,475,984
7/28/2006	The Ant Bully	$45,000,000	$28,142,535	$49,610,898
7/18/2003	Johnny English	$45,000,000	$28,013,509	$163,126,676
12/14/1984	Dune	$45,000,000	$27,447,471	$27,447,471
7/31/2009	Aliens in the Attic	$45,000,000	$25,200,412	$59,551,283
9/14/2007	Across the Universe	$45,000,000	$24,343,673	$29,367,143
12/26/2008	Revolutionary Road	$45,000,000	$22,911,480	$79,564,960
8/29/2008	Babylon A.D.	$45,000,000	$22,532,572	$70,216,497
11/4/1994	Frankenstein	$45,000,000	$22,006,296	$112,006,296
10/4/1996	The Glimmer Man	$45,000,000	$20,301,706	$36,301,706
7/17/1996	Multiplicity	$45,000,000	$20,101,861	$20,101,861
1/19/2001	The Pledge	$45,000,000	$19,719,930	$29,406,132
12/16/2005	The Producers: The Movie Musical	$45,000,000	$19,398,532	$32,952,995
6/7/1996	The Phantom	$45,000,000	$17,220,599	$17,220,599
7/1/2005	Rebound	$45,000,000	$16,809,014	$17,492,014
2/19/2010	The Ghost Writer	$45,000,000	$15,541,549	$65,532,491
12/22/2000	All the Pretty Horses	$45,000,000	$15,527,125	$18,120,267
9/5/2008	Bangkok Dangerous	$45,000,000	$15,298,133	$46,598,133
12/20/1995	Nixon	$45,000,000	$13,642,684	$34,642,684
9/21/2012	Dredd	$45,000,000	$13,414,714	$41,467,606
1/30/1998	Deep Rising	$45,000,000	$11,146,409	$11,146,409
10/21/2011	Johnny English Reborn	$45,000,000	$8,305,970	$164,539,660
9/26/2008	Miracle at St. Anna	$45,000,000	$7,916,887	$9,110,458
4/5/2002	Big Trouble	$45,000,000	$7,262,288	$8,488,871
12/21/2006	Man cheng jin dai huang jin jia	$45,000,000	$6,566,773	$75,566,773
11/16/2007	Love in the Time of Cholera	$45,000,000	$4,617,608	$31,077,418
12/25/2002	Pinocchio	$45,000,000	$3,681,811	$31,681,811
1/31/1997	Shadow Conspiracy	$45,000,000	$2,154,540	$2,154,540
12/31/2012	Foodfight!	$45,000,000	$0	$73,706
10/12/2012	Argo	$44,500,000	$136,025,503	$227,140,757
8/6/1993	The Fugitive	$44,000,000	$172,494,360	$342,333,917
5/22/1985	Rambo: First Blood Part II	$44,000,000	$150,415,432	$300,400,000
10/18/1996	Sleepers	$44,000,000	$53,300,852	$165,600,852
7/30/2010	Charlie St. Cloud	$44,000,000	$31,162,545	$48,434,366
2/2/1996	The Juror	$44,000,000	$22,079,985	$22,079,985
2/6/2014	The Interview	$44,000,000	$6,105,175	$12,342,632
11/19/1980	Heaven's Gate	$44,000,000	$3,484,331	$3,484,331
6/28/2013	The Heat	$43,000,000	$159,581,587	$229,727,774
12/19/2000	Finding Forrester	$43,000,000	$51,768,623	$80,013,623
4/14/2000	28 Days	$43,000,000	$37,035,515	$62,063,972
5/13/2005	Danny the Dog	$43,000,000	$24,537,621	$49,037,621
4/12/2002	The Sweetest Thing	$43,000,000	$24,430,272	$63,078,756
1/28/2011	The Mechanic	$42,500,000	$29,121,498	$76,347,393
6/30/1993	The Firm	$42,000,000	$158,340,892	$270,340,892
3/16/2012	21 Jump Street	$42,000,000	$138,447,667	$202,812,429
5/28/1999	Notting Hill	$42,000,000	$116,089,678	$363,728,226
6/21/2000	Chicken Run	$42,000,000	$106,793,915	$227,793,915
1/16/2004	Along Came Polly	$42,000,000	$88,073,507	$173,044,410
7/1/1992	Boomerang	$42,000,000	$65,337,168	$126,337,168
6/12/1963	Cleopatra	$42,000,000	$57,000,000	$71,000,000
10/12/2012	Here Comes the Boom	$42,000,000	$45,290,318	$73,239,258
4/5/2002	High Crimes	$42,000,000	$41,543,207	$63,781,100
11/15/1996	The Mirror Has Two Faces	$42,000,000	$41,252,428	$41,252,428
3/11/2011	Red Riding Hood	$42,000,000	$37,662,162	$91,678,442
1/25/2002	The Mothman Prophecies	$42,000,000	$35,228,696	$56,438,555
7/14/1989	Licence to Kill	$42,000,000	$33,197,509	$154,697,509
1/27/2012	One for the Money	$42,000,000	$26,414,527	$36,197,221
3/9/2001	15 Minutes	$42,000,000	$24,375,436	$56,331,864
9/16/2005	Lord of War	$42,000,000	$24,149,632	$60,437,727
5/28/1993	Super Mario Bros.	$42,000,000	$20,844,907	$20,844,907
1/27/2012	Man on a Ledge	$42,000,000	$18,620,000	$45,688,337
10/2/1992	Hero	$42,000,000	$18,207,017	$65,507,017
12/3/2010	The Warrior's Way	$42,000,000	$5,666,340	$8,514,325
4/18/1997	McHale's Navy	$42,000,000	$4,368,453	$4,368,453
5/28/2010	Micmacs	$42,000,000	$1,259,693	$11,756,922
11/8/2002	8 Mile	$41,000,000	$116,724,075	$245,769,202
8/22/2003	The Medallion	$41,000,000	$22,108,977	$22,108,977
10/14/2011	The Big Year	$41,000,000	$7,204,138	$7,684,524
8/6/1999	The Sixth Sense	$40,000,000	$293,506,292	$672,806,292
7/15/2005	The Wedding Crashers	$40,000,000	$209,218,368	$283,218,368
6/11/2010	The Karate Kid	$40,000,000	$176,591,618	$351,774,938
2/13/2015	Fifty Shades of Grey	$40,000,000	$166,167,230	$570,978,470
6/19/2009	The Proposal	$40,000,000	$163,958,031	$314,709,717
12/13/2013	American Hustle	$40,000,000	$150,117,807	$257,878,294
12/25/2003	Cheaper by the Dozen	$40,000,000	$138,614,544	$189,714,544
7/25/2014	Lucy	$40,000,000	$126,573,960	$457,507,776
12/25/2013	Lone Survivor	$40,000,000	$125,095,601	$149,804,632
9/24/1999	Double Jeopardy	$40,000,000	$116,735,231	$177,835,231
7/25/2003	Spy Kids 3-D: Game Over	$40,000,000	$111,760,631	$167,851,995
11/22/1989	Back to the Future Part II	$40,000,000	$109,116,271	$322,666,269
7/24/1996	A Time to Kill	$40,000,000	$108,706,165	$152,206,165
7/1/1992	A League of Their Own	$40,000,000	$107,404,544	$132,310,685
10/1/2010	The Social Network	$40,000,000	$96,962,694	$224,922,135
4/12/2013	42	$40,000,000	$95,020,213	$97,470,701
8/7/2009	Julie & Julia	$40,000,000	$94,125,426	$126,646,119
2/6/2009	He's Just Not That Into You	$40,000,000	$93,953,653	$181,053,657
1/15/2016	Ride Along 2	$40,000,000	$90,862,685	$124,246,152
4/14/2006	Scary Movie 4	$40,000,000	$90,710,620	$178,710,620
3/27/2015	Get Hard	$40,000,000	$90,411,453	$106,511,453
2/4/2000	Scream 3	$40,000,000	$89,138,076	$161,838,076
5/24/1990	Back to the Future Part III	$40,000,000	$88,055,283	$244,088,654
11/14/2014	Dumb and Dumber To	$40,000,000	$86,208,010	$141,208,010
4/25/2014	The Other Woman	$40,000,000	$83,911,193	$195,111,193
2/17/2006	Eight Below	$40,000,000	$81,612,565	$120,612,565
12/24/1999	The Talented Mr. Ripley	$40,000,000	$81,292,135	$128,792,135
11/13/1992	Bram Stoker's Dracula	$40,000,000	$78,142,084	$211,481,986
9/25/2015	The Intern	$40,000,000	$75,764,672	$197,232,734
10/29/2004	Ray	$40,000,000	$75,305,995	$124,823,094
4/1/2005	Sin City	$40,000,000	$74,103,820	$158,753,820
10/16/2015	Bridge of Spies	$40,000,000	$72,313,754	$161,513,754
2/22/2008	Vantage Point	$40,000,000	$72,266,306	$150,886,329
9/25/1992	The Last of the Mohicans	$40,000,000	$71,759,298	$71,759,298
3/20/2009	I Love You, Man	$40,000,000	$71,440,011	$91,729,503
11/9/2001	Shallow Hal	$40,000,000	$70,836,296	$70,836,296
12/20/1991	JFK	$40,000,000	$70,405,498	$205,400,000
1/27/2006	Big Momma's House 2	$40,000,000	$70,165,972	$137,047,376
3/2/2001	The Mexican	$40,000,000	$66,808,615	$145,238,250
8/28/2009	The Final Destination	$40,000,000	$66,477,700	$187,384,627
4/17/2009	17 Again	$40,000,000	$64,167,069	$139,474,906
2/18/2011	Unknown	$40,000,000	$63,686,397	$136,123,083
6/4/2010	Get Him to the Greek	$40,000,000	$60,974,475	$91,276,824
11/30/2001	Behind Enemy Lines	$40,000,000	$58,855,732	$58,855,732
3/18/2011	The Lincoln Lawyer	$40,000,000	$58,009,200	$87,145,086
10/15/2004	Shall We Dance?	$40,000,000	$57,887,882	$118,097,882
8/25/2006	Invincible	$40,000,000	$57,806,952	$58,501,127
2/15/2013	Escape From Planet Earth	$40,000,000	$57,012,977	$74,156,610
7/31/1997	Spawn	$40,000,000	$54,967,359	$87,937,226
7/10/1998	Small Soldiers	$40,000,000	$54,452,676	$71,052,676
11/26/2014	Horrible Bosses 2	$40,000,000	$54,445,357	$105,945,357
1/25/2002	The Count of Monte Cristo	$40,000,000	$54,228,104	$75,389,090
10/20/2006	The Prestige	$40,000,000	$53,089,891	$104,407,366
6/16/2006	The Lake House	$40,000,000	$52,330,111	$114,830,111
7/9/2010	Predators	$40,000,000	$52,000,688	$127,234,389
8/15/2012	The Odd Life of Timothy Green	$40,000,000	$51,853,450	$55,249,159
12/8/2006	Apocalypto	$40,000,000	$50,866,635	$121,032,272
2/14/2007	Music and Lyrics	$40,000,000	$50,572,589	$146,300,356
7/31/1987	The Living Daylights	$40,000,000	$50,096,813	$190,111,813
3/12/2004	Secret Window	$40,000,000	$47,958,031	$92,111,551
8/12/2005	The Skeleton Key	$40,000,000	$47,806,295	$92,155,498
6/20/2014	Jersey Boys	$40,000,000	$47,047,013	$65,282,732
6/18/1986	Legal Eagles	$40,000,000	$46,210,024	$46,210,024
5/2/2008	Made of Honor	$40,000,000	$46,012,734	$106,548,738
11/21/1997	The Rainmaker	$40,000,000	$45,856,732	$45,856,732
2/7/1992	Medicine Man	$40,000,000	$44,948,240	$44,948,240
12/12/1997	Amistad	$40,000,000	$44,175,394	$58,212,953
5/30/2014	A Million Ways to Die in The West	$40,000,000	$42,720,965	$86,760,995
8/12/2011	Final Destination 5	$40,000,000	$42,587,643	$155,011,165
4/8/2005	Fever Pitch	$40,000,000	$42,071,069	$50,071,069
12/25/2007	Aliens vs. Predator - Requiem	$40,000,000	$41,797,066	$128,884,494
7/18/2014	Sex Tape	$40,000,000	$38,543,473	$126,069,509
4/15/2011	Scream 4	$40,000,000	$38,180,928	$95,989,590
8/11/2000	Autumn in New York	$40,000,000	$37,752,931	$90,717,684
3/18/2011	Paul	$40,000,000	$37,412,945	$101,162,106
12/19/2012	The Guilt Trip	$40,000,000	$37,134,215	$41,294,674
8/26/2011	Colombiana	$40,000,000	$36,665,854	$72,295,262
2/26/1999	8MM	$40,000,000	$36,283,501	$96,238,885
2/18/2000	Hanging Up	$40,000,000	$36,037,909	$51,867,723
8/20/1999	Mickey Blue Eyes	$40,000,000	$33,864,342	$53,864,342
10/20/2000	Pay it Forward	$40,000,000	$33,508,922	$55,696,705
3/1/1991	The Doors	$40,000,000	$33,404,794	$33,404,794
4/8/2011	Arthur	$40,000,000	$33,035,397	$47,787,943
3/21/2008	Drillbit Taylor	$40,000,000	$32,862,104	$49,686,263
12/25/2011	Extremely Loud and Incredibly Close	$40,000,000	$31,847,881	$55,247,881
7/1/1994	The Shadow	$40,000,000	$31,835,600	$31,835,600
11/10/2010	Morning Glory	$40,000,000	$31,011,732	$59,795,070
11/9/2005	Get Rich or Die Tryin'	$40,000,000	$30,981,850	$46,666,955
8/25/2000	The Art of War	$40,000,000	$30,199,105	$30,199,105
12/25/2013	Grudge Match	$40,000,000	$29,807,260	$69,807,260
8/11/2000	Bless the Child	$40,000,000	$29,374,178	$40,435,694
11/23/2005	Rent	$40,000,000	$29,077,547	$31,670,620
4/2/1999	The Out-of-Towners	$40,000,000	$28,544,120	$28,544,120
8/23/1996	The Island of Dr. Moreau	$40,000,000	$27,663,982	$27,663,982
9/7/2001	The Musketeer	$40,000,000	$27,053,815	$27,053,815
2/29/2008	The Other Boleyn Girl	$40,000,000	$26,814,957	$78,269,970
2/16/2001	Sweet November	$40,000,000	$25,178,165	$65,644,290
4/5/2007	The Reaping	$40,000,000	$25,126,214	$62,226,214
1/7/2011	Season of the Witch	$40,000,000	$24,827,228	$91,126,600
6/3/1994	Renaissance Man	$40,000,000	$23,822,558	$23,822,558
5/15/1998	Quest for Camelot	$40,000,000	$22,717,758	$38,117,758
