idnumber	_id	ingredient	year
12409	5740e80ff0f8937c63755ce4	1 tablespoon all-purpose flour	2001
12409	5740e80ff0f8937c63755ce5	1 teaspoon ground cinnamon	2001
12409	5740e80ff0f8937c63755ce6	1/2 cup water	2001
12409	5740e80ff0f8937c63755ce7	1 cup quick-cooking oats	2001
12409	5740e80ff0f8937c63755ce8	1 cup all-purpose flour	2001
12409	5740e80ff0f8937c63755ce9	1 cup packed brown sugar	2001
12409	5740e80ff0f8937c63755cea	1/4 teaspoon baking powder	2001
12409	5740e80ff0f8937c63755ceb	1/4 teaspoon baking soda	2001
12409	5740e80ff0f8937c63755cec	1/2 cup butter, melted	2001
12698	5740e825f0f8937c63755cee	5 egg yolks, beaten	2001
12698	5740e825f0f8937c63755cef	1 (14 ounce) can sweetened condensed milk	2001
12698	5740e825f0f8937c63755cf0	1/2 cup key lime juice	2001
12698	5740e825f0f8937c63755cf1	1 (9 inch) prepared graham cracker crust	2001
14469	5740e844f0f8937c63755cf3	1 tablespoon butter	2001
14469	5740e844f0f8937c63755cf4	3/4 cup almonds, blanched and slivered	2001
14469	5740e844f0f8937c63755cf5	1 pound spinach, rinsed and torn into bite-size pieces	2001
14469	5740e844f0f8937c63755cf6	1 cup dried cranberries	2001
14469	5740e844f0f8937c63755cf7	2 tablespoons toasted sesame seeds	2001
14469	5740e844f0f8937c63755cf8	1 tablespoon poppy seeds	2001
14469	5740e844f0f8937c63755cf9	1/2 cup white sugar	2001
14469	5740e844f0f8937c63755cfa	2 teaspoons minced onion	2001
14469	5740e844f0f8937c63755cfb	1/4 teaspoon paprika	2001
14469	5740e844f0f8937c63755cfc	1/4 cup white wine vinegar	2001
14469	5740e844f0f8937c63755cfd	1/4 cup cider vinegar	2001
14469	5740e844f0f8937c63755cfe	1/2 cup vegetable oil	2001
14967	5740e857f0f8937c63755d00	8 slices bacon	2001
14967	5740e857f0f8937c63755d01	1 tomato, chopped	2001
14967	5740e857f0f8937c63755d02	1/2 onion, chopped	2001
14967	5740e857f0f8937c63755d03	3 ounces shredded Swiss cheese	2001
14967	5740e857f0f8937c63755d04	1/2 cup mayonnaise	2001
14967	5740e857f0f8937c63755d05	1 teaspoon dried basil	2001
14967	5740e857f0f8937c63755d06	1 (16 ounce) can refrigerated buttermilk biscuit dough	2001
15004	5740e870f0f8937c63755d08	4 1/2 cups all-purpose flour	2001
15004	5740e870f0f8937c63755d09	2 teaspoons baking soda	2001
15004	5740e870f0f8937c63755d0a	2 cups butter, softened	2001
15004	5740e870f0f8937c63755d0b	1 1/2 cups packed brown sugar	2001
15004	5740e870f0f8937c63755d0c	1/2 cup white sugar	2001
15004	5740e870f0f8937c63755d0d	2 (3.4 ounce) packages instant vanilla pudding mix	2001
15004	5740e870f0f8937c63755d0e	4 eggs	2001
15004	5740e870f0f8937c63755d0f	2 teaspoons vanilla extract	2001
15004	5740e870f0f8937c63755d10	4 cups semisweet chocolate chips	2001
15004	5740e870f0f8937c63755d11	2 cups chopped walnuts (optional)	2001
15821	5740e883f0f8937c63755d13	1 (7 ounce) jar marshmallow creme	2001
15821	5740e883f0f8937c63755d14	1 1/2 cups white sugar	2001
15821	5740e883f0f8937c63755d15	2/3 cup evaporated milk	2001
15821	5740e883f0f8937c63755d16	1/4 cup butter	2001
15821	5740e883f0f8937c63755d17	1/4 teaspoon salt	2001
15821	5740e883f0f8937c63755d18	2 cups milk chocolate chips	2001
15821	5740e883f0f8937c63755d19	1 cup semisweet chocolate chips	2001
15821	5740e883f0f8937c63755d1a	1/2 cup chopped nuts	2001
15821	5740e883f0f8937c63755d1b	1 teaspoon vanilla extract	2001
16348	5740e897f0f8937c63755d1d	6 pork chops	2001
16348	5740e897f0f8937c63755d1e	1 teaspoon garlic powder	2001
16348	5740e897f0f8937c63755d1f	1 teaspoon seasoning salt	2001
16348	5740e897f0f8937c63755d20	2 egg, beaten	2001
16348	5740e897f0f8937c63755d21	1/4 cup all-purpose flour	2001
16348	5740e897f0f8937c63755d22	2 cups Italian-style seasoned bread crumbs	2001
16348	5740e897f0f8937c63755d23	4 tablespoons olive oil	2001
16348	5740e897f0f8937c63755d24	1 (10.75 ounce) can condensed cream of mushroom soup	2001
16348	5740e897f0f8937c63755d25	1/2 cup milk	2001
16348	5740e897f0f8937c63755d26	1/3 cup white wine	2001
16955	5740e8acf0f8937c63755d28	1 1/2 cups cornmeal	2001
16955	5740e8acf0f8937c63755d29	2 1/2 cups milk	2001
16955	5740e8acf0f8937c63755d2a	2 cups all-purpose flour	2001
16955	5740e8acf0f8937c63755d2b	1 tablespoon baking powder	2001
16955	5740e8acf0f8937c63755d2c	1 teaspoon salt	2001
16955	5740e8acf0f8937c63755d2d	2/3 cup white sugar	2001
16955	5740e8acf0f8937c63755d2e	2 eggs	2001
16955	5740e8acf0f8937c63755d2f	1/2 cup vegetable oil	2001
20156	5740e8c1f0f8937c63755d31	1 cup warm milk (110 degrees F/45 degrees C)	2001
20156	5740e8c1f0f8937c63755d32	2 eggs, room temperature	2001
20156	5740e8c1f0f8937c63755d33	1/3 cup margarine, melted	2001
20156	5740e8c1f0f8937c63755d34	4 1/2 cups bread flour	2001
20156	5740e8c1f0f8937c63755d35	1 teaspoon salt	2001
20156	5740e8c1f0f8937c63755d36	1/2 cup white sugar	2001
20156	5740e8c1f0f8937c63755d37	2 1/2 teaspoons bread machine yeast	2001
20156	5740e8c1f0f8937c63755d38	1 cup brown sugar, packed	2001
20156	5740e8c1f0f8937c63755d39	2 1/2 tablespoons ground cinnamon	2001
20156	5740e8c1f0f8937c63755d3a	1/3 cup butter, softened	2001
20156	5740e8c1f0f8937c63755d3b	1 (3 ounce) package cream cheese, softened	2001
20156	5740e8c1f0f8937c63755d3c	1/4 cup butter, softened	2001
20156	5740e8c1f0f8937c63755d3d	1 1/2 cups confectioners' sugar	2001
20156	5740e8c1f0f8937c63755d3e	1/2 teaspoon vanilla extract	2001
20156	5740e8c1f0f8937c63755d3f	1/8 teaspoon salt	2001
26692	5740e8d2f0f8937c63755d41	2 kiwis, peeled and diced	2001
26692	5740e8d2f0f8937c63755d42	2 Golden Delicious apples - peeled, cored and diced	2001
26692	5740e8d2f0f8937c63755d43	8 ounces raspberries	2001
26692	5740e8d2f0f8937c63755d44	1 pound strawberries	2001
26692	5740e8d2f0f8937c63755d45	2 tablespoons white sugar	2001
26692	5740e8d2f0f8937c63755d46	1 tablespoon brown sugar	2001
26692	5740e8d2f0f8937c63755d47	3 tablespoons fruit preserves, any flavor	2001
26692	5740e8d2f0f8937c63755d48	10 (10 inch) flour tortillas	2001
26692	5740e8d2f0f8937c63755d49	butter flavored cooking spray	2001
26692	5740e8d2f0f8937c63755d4a	2 tablespoons cinnamon sugar	2001
6820	5740e8e4f0f8937c63755d4c	1 (15 ounce) can pumpkin puree	2001
6820	5740e8e4f0f8937c63755d4d	4 eggs	2001
6820	5740e8e4f0f8937c63755d4e	1 cup vegetable oil	2001
6820	5740e8e4f0f8937c63755d4f	2/3 cup water	2001
6820	5740e8e4f0f8937c63755d50	3 cups white sugar	2001
6820	5740e8e4f0f8937c63755d51	3 1/2 cups all-purpose flour	2001
6820	5740e8e4f0f8937c63755d52	2 teaspoons baking soda	2001
6820	5740e8e4f0f8937c63755d53	1 1/2 teaspoons salt	2001
6820	5740e8e4f0f8937c63755d54	1 teaspoon ground cinnamon	2001
6820	5740e8e4f0f8937c63755d55	1 teaspoon ground nutmeg	2001
6820	5740e8e4f0f8937c63755d56	1/2 teaspoon ground cloves	2001
6820	5740e8e4f0f8937c63755d57	1/4 teaspoon ground ginger	2001
6984	5740e900f0f8937c63755d59	1/4 cup white sugar	2001
6984	5740e900f0f8937c63755d5a	1 teaspoon ground cinnamon	2001
6984	5740e900f0f8937c63755d5b	3/4 cup butter	2001
6984	5740e900f0f8937c63755d5c	3 cups white sugar	2001
6984	5740e900f0f8937c63755d5d	3 eggs	2001
6984	5740e900f0f8937c63755d5e	6 very ripe bananas, mashed	2001
6984	5740e900f0f8937c63755d5f	1 (16 ounce) container sour cream	2001
6984	5740e900f0f8937c63755d60	2 teaspoons vanilla extract	2001
6984	5740e900f0f8937c63755d61	2 teaspoons ground cinnamon	2001
6984	5740e900f0f8937c63755d62	1/2 teaspoon salt	2001
6984	5740e900f0f8937c63755d63	3 teaspoons baking soda	2001
6984	5740e900f0f8937c63755d64	4 1/2 cups all-purpose flour	2001
6984	5740e900f0f8937c63755d65	1 cup chopped walnuts (optional)	2001
7177	5740e910f0f8937c63755d67	6 slices day-old bread	2001
7177	5740e910f0f8937c63755d68	2 tablespoons butter, melted	2001
7177	5740e910f0f8937c63755d69	1/2 cup raisins (optional)	2001
7177	5740e910f0f8937c63755d6a	4 eggs, beaten	2001
7177	5740e910f0f8937c63755d6b	2 cups milk	2001
7177	5740e910f0f8937c63755d6c	3/4 cup white sugar	2001
7177	5740e910f0f8937c63755d6d	1 teaspoon ground cinnamon	2001
7177	5740e910f0f8937c63755d6e	1 teaspoon vanilla extract	2001
7612	5740e924f0f8937c63755d70	1 (18.25 ounce) package devil's food cake mix	2001
7612	5740e924f0f8937c63755d71	1 (3.9 ounce) package instant chocolate pudding mix	2001
7612	5740e924f0f8937c63755d72	2 cups sour cream	2001
7612	5740e924f0f8937c63755d73	1 cup melted butter	2001
7612	5740e924f0f8937c63755d74	5 eggs	2001
7612	5740e924f0f8937c63755d75	1 teaspoon almond extract	2001
7612	5740e924f0f8937c63755d76	2 cups semisweet chocolate chips	2001
8694	5740e93af0f8937c63755d78	1 tablespoon butter	2001
8694	5740e93af0f8937c63755d79	1/2 cup chopped green onions	2001
8694	5740e93af0f8937c63755d7a	1/2 teaspoon garlic powder	2001
8694	5740e93af0f8937c63755d7b	1 (4 ounce) can diced green chiles	2001
8694	5740e93af0f8937c63755d7c	1 (10.75 ounce) can condensed cream of mushroom soup	2001
8694	5740e93af0f8937c63755d7d	1/2 cup sour cream	2001
8694	5740e93af0f8937c63755d7e	1 1/2 cups cubed cooked chicken breast meat	2001
8694	5740e93af0f8937c63755d7f	1 cup shredded Cheddar cheese, divided	2001
8694	5740e93af0f8937c63755d80	6 (12 inch) flour tortillas	2001
8694	5740e93af0f8937c63755d81	1/4 cup milk	2001
10497	5740e951f0f8937c63755d83	1/2 cup butter, softened	2002
10497	5740e951f0f8937c63755d84	1/2 cup butter flavored shortening	2002
10497	5740e951f0f8937c63755d85	1 cup packed light brown sugar	2002
10497	5740e951f0f8937c63755d86	1/2 cup white sugar	2002
10497	5740e951f0f8937c63755d87	2 eggs	2002
10497	5740e951f0f8937c63755d88	1 teaspoon vanilla extract	2002
10497	5740e951f0f8937c63755d89	1 1/2 cups all-purpose flour	2002
10497	5740e951f0f8937c63755d8a	1 teaspoon baking soda	2002
10497	5740e951f0f8937c63755d8b	1 teaspoon ground cinnamon	2002
10497	5740e951f0f8937c63755d8c	1/2 teaspoon ground cloves	2002
10497	5740e951f0f8937c63755d8d	1/2 teaspoon salt	2002
10497	5740e951f0f8937c63755d8e	3 cups rolled oats	2002
10497	5740e951f0f8937c63755d8f	1 cup raisins	2002
10642	5740e963f0f8937c63755d91	1 cup butter, softened	2002
10642	5740e963f0f8937c63755d92	1 cup white sugar	2002
10642	5740e963f0f8937c63755d93	1 cup packed brown sugar	2002
10642	5740e963f0f8937c63755d94	2 eggs	2002
10642	5740e963f0f8937c63755d95	2 teaspoons vanilla extract	2002
10642	5740e963f0f8937c63755d96	2 1/4 cups all-purpose flour	2002
10642	5740e963f0f8937c63755d97	1 teaspoon baking soda	2002
10642	5740e963f0f8937c63755d98	3/4 cup unsweetened cocoa powder	2002
10642	5740e963f0f8937c63755d99	1 cup chopped walnuts	2002
10642	5740e963f0f8937c63755d9a	1 tablespoon white sugar	2002
10642	5740e963f0f8937c63755d9b	48 chocolate-covered caramel candies	2002
10687	5740e976f0f8937c63755d9d	1/2 cup butter, softened	2002
10687	5740e976f0f8937c63755d9e	1/2 cup shortening	2002
10687	5740e976f0f8937c63755d9f	1 1/2 cups white sugar	2002
10687	5740e976f0f8937c63755da0	2 eggs	2002
10687	5740e976f0f8937c63755da1	2 teaspoons vanilla extract	2002
10687	5740e976f0f8937c63755da2	2 3/4 cups all-purpose flour	2002
10687	5740e976f0f8937c63755da3	2 teaspoons cream of tartar	2002
10687	5740e976f0f8937c63755da4	1 teaspoon baking soda	2002
10687	5740e976f0f8937c63755da5	1/4 teaspoon salt	2002
10687	5740e976f0f8937c63755da6	2 tablespoons white sugar	2002
10687	5740e976f0f8937c63755da7	2 teaspoons ground cinnamon	2002
12009	5740e988f0f8937c63755da9	4 ounces linguine pasta	2002
12009	5740e988f0f8937c63755daa	2 boneless, skinless chicken breast halves, sliced into thin strips	2002
12009	5740e988f0f8937c63755dab	2 teaspoons Cajun seasoning	2002
12009	5740e988f0f8937c63755dac	2 tablespoons butter	2002
12009	5740e988f0f8937c63755dad	1 green bell pepper, chopped	2002
12009	5740e988f0f8937c63755dae	1/2 red bell pepper, chopped	2002
12009	5740e988f0f8937c63755daf	4 fresh mushrooms, sliced	2002
12009	5740e988f0f8937c63755db0	1 green onion, minced	2002
12009	5740e988f0f8937c63755db1	1 1/2 cups heavy cream	2002
12009	5740e988f0f8937c63755db2	1/4 teaspoon dried basil	2002
12009	5740e988f0f8937c63755db3	1/4 teaspoon lemon pepper	2002
12009	5740e988f0f8937c63755db4	1/4 teaspoon salt	2002
12009	5740e988f0f8937c63755db5	1/8 teaspoon garlic powder	2002
12009	5740e988f0f8937c63755db6	1/8 teaspoon ground black pepper	2002
12009	5740e988f0f8937c63755db7	2 tablespoons grated Parmesan cheese	2002
12409	5740ea3bf0f8937c63755db9	10 cups all-purpose apples, peeled, cored and sliced	2002
12409	5740ea3bf0f8937c63755dba	1 cup white sugar	2002
12409	5740ea3bf0f8937c63755dbb	1 tablespoon all-purpose flour	2002
12409	5740ea3bf0f8937c63755dbc	1 teaspoon ground cinnamon	2002
12409	5740ea3bf0f8937c63755dbd	1/2 cup water	2002
12409	5740ea3bf0f8937c63755dbe	1 cup quick-cooking oats	2002
12409	5740ea3bf0f8937c63755dbf	1 cup all-purpose flour	2002
12409	5740ea3bf0f8937c63755dc0	1 cup packed brown sugar	2002
12409	5740ea3bf0f8937c63755dc1	1/4 teaspoon baking powder	2002
12409	5740ea3bf0f8937c63755dc2	1/4 teaspoon baking soda	2002
12409	5740ea3bf0f8937c63755dc3	1/2 cup butter, melted	2002
12504	5740ea66f0f8937c63755dc5	1 (15 ounce) can pumpkin puree	2002
12504	5740ea66f0f8937c63755dc6	1 (14 ounce) can sweetened condensed milk	2002
12504	5740ea66f0f8937c63755dc7	2 egg yolks	2002
12504	5740ea66f0f8937c63755dc8	1 teaspoon ground cinnamon	2002
12504	5740ea66f0f8937c63755dc9	1/2 teaspoon ground ginger	2002
12504	5740ea66f0f8937c63755dca	1/2 teaspoon ground nutmeg	2002
12504	5740ea66f0f8937c63755dcb	1/2 teaspoon salt	2002
12504	5740ea66f0f8937c63755dcc	2 egg whites	2002
12504	5740ea66f0f8937c63755dcd	1 (9 inch) unbaked pie shell	2002
12504	5740ea66f0f8937c63755dce	2 tablespoons all-purpose flour	2002
12504	5740ea66f0f8937c63755dcf	1/4 cup packed brown sugar	2002
12504	5740ea66f0f8937c63755dd0	1 teaspoon ground cinnamon	2002
12504	5740ea66f0f8937c63755dd1	2 tablespoons butter, chilled	2002
12504	5740ea66f0f8937c63755dd2	1 cup chopped walnuts	2002
12682	5740ea75f0f8937c63755dd4	1 recipe pastry for a 9 inch double crust pie	2002
12682	5740ea75f0f8937c63755dd5	1/2 cup unsalted butter	2002
12682	5740ea75f0f8937c63755dd6	3 tablespoons all-purpose flour	2002
12682	5740ea75f0f8937c63755dd7	1/4 cup water	2002
12682	5740ea75f0f8937c63755dd8	1/2 cup white sugar	2002
12682	5740ea75f0f8937c63755dd9	1/2 cup packed brown sugar	2002
12682	5740ea75f0f8937c63755dda	8 Granny Smith apples - peeled, cored and sliced	2002
12720	5740ea86f0f8937c63755ddc	1 1/2 pounds salmon fillets	2002
12720	5740ea86f0f8937c63755ddd	lemon pepper to taste	2002
12720	5740ea86f0f8937c63755dde	garlic powder to taste	2002
12720	5740ea86f0f8937c63755ddf	salt to taste	2002
12720	5740ea86f0f8937c63755de0	1/3 cup soy sauce	2002
12720	5740ea86f0f8937c63755de1	1/3 cup brown sugar	2002
12720	5740ea86f0f8937c63755de2	1/3 cup water	2002
12720	5740ea86f0f8937c63755de3	1/4 cup vegetable oil	2002
13477	5740ea98f0f8937c63755de5	2 (8 ounce) packages cream cheese, softened	2002
13477	5740ea98f0f8937c63755de6	1/2 cup white sugar	2002
13477	5740ea98f0f8937c63755de7	1/2 teaspoon vanilla extract	2002
13477	5740ea98f0f8937c63755de8	2 eggs	2002
13477	5740ea98f0f8937c63755de9	1 (9 inch) prepared graham cracker crust	2002
13477	5740ea98f0f8937c63755dea	1/2 cup pumpkin puree	2002
13477	5740ea98f0f8937c63755deb	1/2 teaspoon ground cinnamon	2002
13477	5740ea98f0f8937c63755dec	1 pinch ground cloves	2002
13477	5740ea98f0f8937c63755ded	1 pinch ground nutmeg	2002
13477	5740ea98f0f8937c63755dee	1/2 cup frozen whipped topping, thawed	2002
14469	5740eaa5f0f8937c63755df0	1 tablespoon butter	2002
14469	5740eaa5f0f8937c63755df1	3/4 cup almonds, blanched and slivered	2002
14469	5740eaa5f0f8937c63755df2	1 pound spinach, rinsed and torn into bite-size pieces	2002
14469	5740eaa5f0f8937c63755df3	1 cup dried cranberries	2002
14469	5740eaa5f0f8937c63755df4	2 tablespoons toasted sesame seeds	2002
14469	5740eaa5f0f8937c63755df5	1 tablespoon poppy seeds	2002
14469	5740eaa5f0f8937c63755df6	1/2 cup white sugar	2002
14469	5740eaa5f0f8937c63755df7	2 teaspoons minced onion	2002
14469	5740eaa5f0f8937c63755df8	1/4 teaspoon paprika	2002
14469	5740eaa5f0f8937c63755df9	1/4 cup white wine vinegar	2002
14469	5740eaa5f0f8937c63755dfa	1/4 cup cider vinegar	2002
14469	5740eaa5f0f8937c63755dfb	1/2 cup vegetable oil	2002
15633	5740eab5f0f8937c63755dfd	5 sweet potatoes	2002
15633	5740eab5f0f8937c63755dfe	1/4 teaspoon salt	2002
15633	5740eab5f0f8937c63755dff	1/4 cup butter	2002
15633	5740eab5f0f8937c63755e00	2 eggs	2002
15633	5740eab5f0f8937c63755e01	1 teaspoon vanilla extract	2002
15633	5740eab5f0f8937c63755e02	1/2 teaspoon ground cinnamon	2002
15633	5740eab5f0f8937c63755e03	1/2 cup white sugar	2002
15633	5740eab5f0f8937c63755e04	2 tablespoons heavy cream	2002
15633	5740eab5f0f8937c63755e05	1/4 cup butter, softened	2002
15633	5740eab5f0f8937c63755e06	3 tablespoons all-purpose flour	2002
15633	5740eab5f0f8937c63755e07	3/4 cup packed light brown sugar	2002
15633	5740eab5f0f8937c63755e08	1/2 cup chopped pecans	2002
15867	5740eac7f0f8937c63755e0a	6 boneless chicken thighs	2002
15867	5740eac7f0f8937c63755e0b	2 (10.75 ounce) cans condensed cream of celery soup	2002
15867	5740eac7f0f8937c63755e0c	salt and pepper to taste	2002
15867	5740eac7f0f8937c63755e0d	1 (12 ounce) package refrigerated biscuit dough	2002
17165	5740ead4f0f8937c63755e0f	2 1/4 cups all-purpose flour	2002
17165	5740ead5f0f8937c63755e10	2 teaspoons ground ginger	2002
17165	5740ead5f0f8937c63755e11	1 teaspoon baking soda	2002
17165	5740ead5f0f8937c63755e12	3/4 teaspoon ground cinnamon	2002
17165	5740ead5f0f8937c63755e13	1/2 teaspoon ground cloves	2002
17165	5740ead5f0f8937c63755e14	1/4 teaspoon salt	2002
17165	5740ead5f0f8937c63755e15	3/4 cup margarine, softened	2002
17165	5740ead5f0f8937c63755e16	1 cup white sugar	2002
17165	5740ead5f0f8937c63755e17	1 egg	2002
17165	5740ead5f0f8937c63755e18	1 tablespoon water	2002
17165	5740ead5f0f8937c63755e19	1/4 cup molasses	2002
17165	5740ead5f0f8937c63755e1a	2 tablespoons white sugar	2002
17652	5740eadef0f8937c63755e1c	1 1/2 cups all-purpose flour	2002
17652	5740eadef0f8937c63755e1d	1 teaspoon baking soda	2002
17652	5740eadef0f8937c63755e1e	1 teaspoon baking powder	2002
17652	5740eadef0f8937c63755e1f	1/2 teaspoon salt	2002
17652	5740eadef0f8937c63755e20	3 bananas, mashed	2002
17652	5740eadef0f8937c63755e21	3/4 cup white sugar	2002
17652	5740eadef0f8937c63755e22	1 egg, lightly beaten	2002
17652	5740eadef0f8937c63755e23	1/3 cup butter, melted	2002
17652	5740eadef0f8937c63755e24	1/3 cup packed brown sugar	2002
17652	5740eadef0f8937c63755e25	2 tablespoons all-purpose flour	2002
17652	5740eadef0f8937c63755e26	1/8 teaspoon ground cinnamon	2002
17652	5740eadef0f8937c63755e27	1 tablespoon butter	2002
20156	5740eae9f0f8937c63755e29	1 cup warm milk (110 degrees F/45 degrees C)	2002
20156	5740eae9f0f8937c63755e2a	2 eggs, room temperature	2002
20156	5740eae9f0f8937c63755e2b	1/3 cup margarine, melted	2002
20156	5740eae9f0f8937c63755e2c	4 1/2 cups bread flour	2002
20156	5740eae9f0f8937c63755e2d	1 teaspoon salt	2002
20156	5740eae9f0f8937c63755e2e	1/2 cup white sugar	2002
20156	5740eae9f0f8937c63755e2f	2 1/2 teaspoons bread machine yeast	2002
20156	5740eae9f0f8937c63755e30	1 cup brown sugar, packed	2002
20156	5740eae9f0f8937c63755e31	2 1/2 tablespoons ground cinnamon	2002
20156	5740eae9f0f8937c63755e32	1/3 cup butter, softened	2002
20156	5740eae9f0f8937c63755e33	1 (3 ounce) package cream cheese, softened	2002
20156	5740eae9f0f8937c63755e34	1/4 cup butter, softened	2002
20156	5740eae9f0f8937c63755e35	1 1/2 cups confectioners' sugar	2002
20156	5740eae9f0f8937c63755e36	1/2 teaspoon vanilla extract	2002
20156	5740eae9f0f8937c63755e37	1/8 teaspoon salt	2002
21398	5740eaf2f0f8937c63755e39	1 (8 ounce) package cream cheese	2002
21398	5740eaf2f0f8937c63755e3a	1 (14 ounce) can sweetened condensed milk	2002
21398	5740eaf2f0f8937c63755e3b	1 (5 ounce) package instant vanilla pudding mix	2002
21398	5740eaf2f0f8937c63755e3c	3 cups cold milk	2002
21398	5740eaf2f0f8937c63755e3d	1 teaspoon vanilla extract	2002
21398	5740eaf2f0f8937c63755e3e	1 (8 ounce) container frozen whipped topping, thawed	2002
21398	5740eaf2f0f8937c63755e3f	4 bananas, sliced	2002
21398	5740eaf2f0f8937c63755e40	1/2 (12 ounce) package vanilla wafers	2002
26254	5740eaf9f0f8937c63755e42	1 pound dry ziti pasta	2002
26254	5740eaf9f0f8937c63755e43	1 1/2 tablespoons olive oil	2002
26254	5740eaf9f0f8937c63755e44	1 onion, sliced	2002
26254	5740eaf9f0f8937c63755e45	1 teaspoon minced fresh rosemary	2002
26254	5740eaf9f0f8937c63755e46	4 cloves garlic, chopped	2002
26254	5740eaf9f0f8937c63755e47	1/2 pound ground beef	2002
26254	5740eaf9f0f8937c63755e48	1/2 pound ground pork sausage	2002
26254	5740eaf9f0f8937c63755e49	1 1/2 (26 ounce) jars spaghetti sauce	2002
26254	5740eaf9f0f8937c63755e4a	salt to taste	2002
26254	5740eaf9f0f8937c63755e4b	1 (6 ounce) package provolone cheese, sliced	2002
26254	5740eaf9f0f8937c63755e4c	3/4 cup sour cream	2002
26254	5740eaf9f0f8937c63755e4d	3/4 cup cottage cheese	2002
26254	5740eaf9f0f8937c63755e4e	1 (6 ounce) package mozzarella cheese, shredded	2002
26254	5740eaf9f0f8937c63755e4f	2 tablespoons freshly grated Parmesan cheese	2002
26692	5740eb06f0f8937c63755e51	2 kiwis, peeled and diced	2002
26692	5740eb06f0f8937c63755e52	2 Golden Delicious apples - peeled, cored and diced	2002
26692	5740eb06f0f8937c63755e53	8 ounces raspberries	2002
26692	5740eb06f0f8937c63755e54	1 pound strawberries	2002
26692	5740eb06f0f8937c63755e55	2 tablespoons white sugar	2002
26692	5740eb06f0f8937c63755e56	1 tablespoon brown sugar	2002
26692	5740eb06f0f8937c63755e57	3 tablespoons fruit preserves, any flavor	2002
26692	5740eb06f0f8937c63755e58	10 (10 inch) flour tortillas	2002
26692	5740eb06f0f8937c63755e59	butter flavored cooking spray	2002
26692	5740eb06f0f8937c63755e5a	2 tablespoons cinnamon sugar	2002
6820	5740eb15f0f8937c63755e5c	1 (15 ounce) can pumpkin puree	2002
6820	5740eb15f0f8937c63755e5d	4 eggs	2002
6820	5740eb15f0f8937c63755e5e	1 cup vegetable oil	2002
6820	5740eb15f0f8937c63755e5f	2/3 cup water	2002
6820	5740eb15f0f8937c63755e60	3 cups white sugar	2002
6820	5740eb15f0f8937c63755e61	3 1/2 cups all-purpose flour	2002
6820	5740eb15f0f8937c63755e62	2 teaspoons baking soda	2002
6820	5740eb15f0f8937c63755e63	1 1/2 teaspoons salt	2002
6820	5740eb15f0f8937c63755e64	1 teaspoon ground cinnamon	2002
6820	5740eb15f0f8937c63755e65	1 teaspoon ground nutmeg	2002
6820	5740eb15f0f8937c63755e66	1/2 teaspoon ground cloves	2002
6820	5740eb15f0f8937c63755e67	1/4 teaspoon ground ginger	2002
7146	5740eb27f0f8937c63755e69	4 cups baking mix	2002
7146	5740eb27f0f8937c63755e6a	3 ounces Cheddar cheese, shredded	2002
7146	5740eb27f0f8937c63755e6b	1 1/3 cups water	2002
7146	5740eb27f0f8937c63755e6c	1/2 cup melted butter	2002
7146	5740eb27f0f8937c63755e6d	1 teaspoon garlic powder	2002
7146	5740eb27f0f8937c63755e6e	1/4 teaspoon salt	2002
7146	5740eb27f0f8937c63755e6f	1/8 teaspoon onion powder	2002
7146	5740eb27f0f8937c63755e70	1/8 teaspoon dried parsley	2002
10497	5740eb3ff0f8937c63755e72	1/2 cup butter, softened	2003
10497	5740eb3ff0f8937c63755e73	1/2 cup butter flavored shortening	2003
10497	5740eb3ff0f8937c63755e74	1 cup packed light brown sugar	2003
10497	5740eb3ff0f8937c63755e75	1/2 cup white sugar	2003
10497	5740eb3ff0f8937c63755e76	2 eggs	2003
10497	5740eb3ff0f8937c63755e77	1 teaspoon vanilla extract	2003
10497	5740eb3ff0f8937c63755e78	1 1/2 cups all-purpose flour	2003
10497	5740eb3ff0f8937c63755e79	1 teaspoon baking soda	2003
10497	5740eb3ff0f8937c63755e7a	1 teaspoon ground cinnamon	2003
10497	5740eb3ff0f8937c63755e7b	1/2 teaspoon ground cloves	2003
10497	5740eb3ff0f8937c63755e7c	1/2 teaspoon salt	2003
10497	5740eb3ff0f8937c63755e7d	3 cups rolled oats	2003
10497	5740eb3ff0f8937c63755e7e	1 cup raisins	2003
12409	5740eb4ef0f8937c63755e80	10 cups all-purpose apples, peeled, cored and sliced	2003
12409	5740eb4ef0f8937c63755e81	1 cup white sugar	2003
12409	5740eb4ef0f8937c63755e82	1 tablespoon all-purpose flour	2003
12409	5740eb4ef0f8937c63755e83	1 teaspoon ground cinnamon	2003
12409	5740eb4ef0f8937c63755e84	1/2 cup water	2003
12409	5740eb4ef0f8937c63755e85	1 cup quick-cooking oats	2003
12409	5740eb4ef0f8937c63755e86	1 cup all-purpose flour	2003
12409	5740eb4ef0f8937c63755e87	1 cup packed brown sugar	2003
12409	5740eb4ef0f8937c63755e88	1/4 teaspoon baking powder	2003
12409	5740eb4ef0f8937c63755e89	1/4 teaspoon baking soda	2003
12409	5740eb4ef0f8937c63755e8a	1/2 cup butter, melted	2003
12682	5740eb5ef0f8937c63755e8c	1 recipe pastry for a 9 inch double crust pie	2003
12682	5740eb5ef0f8937c63755e8d	1/2 cup unsalted butter	2003
12682	5740eb5ef0f8937c63755e8e	3 tablespoons all-purpose flour	2003
